"Object ID"	"Gene Name"	"Names"	"Left-End-Position"	"Right-End-Position"
"EG11748"	EG11748	"rpnC" // "yadD" // "b0132" // "ECK0131"	146968	147870
"EG11050"	EG11050	"ugpQ" // "b3449" // "ECK3433"	3587370	3588113
"EG11261"	EG11261	"nfsA" // "mda18" // "mdaA" // "ybjB" // "b0851" // "ECK0842"	891184	891906
"EG12013"	EG12013	"bglX" // "glh" // "yohA" // "b2132" // "ECK2125"	2219692	2221989
"EG12437"	EG12437	"menE" // "b2260" // "ECK2254"	2373648	2375003
"EG10266"	EG10266	"acrE" // "envC" // "b3265" // "ECK3252"	3413864	3415021
"G0-8886"	G0-8886	"sibC" // "QUAD1c" // "t27" // "rygC" // "b4446" // "ECK2908"	3056851	3056991
"G6090"	G6090	"b0105" // "b0105"	114407	114514
"EG10398"	EG10398	"glpK" // "b3926" // "ECK3918"	4115714	4117222
"G7853"	G7853	"yjfP" // "b4190" // "ECK4186"	4416952	4417701
"EG11622"	EG11622	"mdlB" // "mdl" // "b0449" // "ECK0443"	470636	472417
"G7492"	G7492	"hyuA" // "ygeZ" // "b2873" // "ECK2869"	3010028	3011413
"EG31116"	EG31116	"oxyS" // "b4458" // "ECK3952"	4158285	4158394
"G7197"	G7197	"rpnB" // "yfcI" // "b2305" // "ECK2299"	2422649	2423539
"EG10393"	EG10393	"glpC" // "b2243" // "ECK2235"	2355521	2356711
"G6993"	G6993	"yoaB" // "b1809" // "ECK1807"	1893367	1893711
"EG11065"	EG11065	"uxaB" // "b1521" // "ECK1514"	1609229	1610680
"EG11081"	EG11081	"ispH" // "yaaE" // "lytB" // "b0029" // "ECK0030"	26277	27227
"G6425"	G6425	"ybiV" // "supH" // "b0822" // "ECK0812"	859213	860028
"EG30063"	EG30063	"micF" // "stc" // "b4439" // "ECK2208"	2313084	2313176
"G0-8896"	G0-8896	"C0067"	238462	238586
"EG11904"	EG11904	"gldA" // "b3945" // "ECK3937"	4137932	4139035
"G0-16688"	G0-16688	"ymcF" // "b4723" // "ECK4580"	1051684	1051872
"EG10613"	EG10613	"msbA" // "b0914" // "ECK0905"	966621	968369
"G0-10702"	G0-10702	"UNCLASSIFIED"	3354064	3354169
"G0-8872"	G0-8872	"ryhB" // "psrA18" // "IS176" // "sraI" // "b4451" // "ECK3426"	3580927	3581016
"G7934"	G7934	"rpnD" // "yjiP" // "b4338" // "ECK4329"	4568998	4569309
"EG10399"	EG10399	"glpQ" // "b2239" // "ECK2231"	2349935	2351011
"EG12444"	EG12444	"ycfJ" // "b1110" // "ECK1096"	1167599	1168138
"EG10817"	EG10817	"rbsD" // "rbsP" // "b3748" // "ECK3742"	3933351	3933770
"EG11816"	EG11816	"ispF" // "ygbB" // "b2746" // "ECK2741"	2871301	2871780
"EG11548"	EG11548	"lhr" // "rhlF" // "b1653" // "ECK1649"	1729087	1733703
"G0-8866"	G0-8866	"micA" // "sraD" // "psrA10" // "b4442" // "ECK2682"	2814802	2814873
"EG10394"	EG10394	"glpD" // "glyD" // "b3426" // "ECK3412"	3562013	3563518
"EG11164"	EG11164	"ygiB" // "b3037" // "ECK3028"	3179744	3180415
"G6462"	G6462	"macB" // "ybjZ" // "b0879" // "ECK0870"	920347	922293
"G7756"	G7756	"yhhW" // "b3439" // "ECK3424"	3578950	3579645
"G0-8914"	G0-8914	"gadY" // "IS183" // "b4452" // "ECK3500"	3664864	3664968
"G377"	G377	"fliI" // "fla" // "flaAIII" // "flaC" // "b1941" // "ECK1939"	2016554	2017927
"EG10391"	EG10391	"glpA" // "b2241" // "ECK2233"	2352647	2354275
"G7371"	G7371	"yfjS" // "b2636" // "ECK2632"	2770681	2771124
"EG10527"	EG10527	"lacZ" // "b0344" // "ECK0341"	363231	366305
"EG10579"	EG10579	"menD" // "b2264" // "ECK2258"	2377589	2379259
"G6945"	G6945	"ydjX" // "b1750" // "ECK1748"	1833401	1834111
"G0-10671"	G0-10671	"mgrR" // "b4698" // "ECK4510"	1622817	1622914
"EG20091"	EG20091	"gpsA" // "b3608" // "ECK3598"	3782642	3783661
"G6329"	G6329	"ybdL" // "b0600" // "ECK0594"	633586	634746
"EG11742"	EG11742	"yddA" // "b1496" // "ECK1490"	1577657	1579342
"G0-16685"	G0-16685	"idlP" // "b4722" // "ECK4579"	4556913	4556996
"G0-8899"	G0-8899	"mcaS" // "IS061" // "isrA" // "b4426" // "ECK1336"	1405659	1405751
"G7354"	G7354	"yfiR" // "b2603" // "ECK2600"	2741875	2742393
"EG10993"	EG10993	"tdh" // "b3616" // "ECK3606"	3790320	3791345
"G0-10698"	G0-10698	"UNCLASSIFIED"	1670949	1671136
"EG10052"	EG10052	"araA" // "b0062" // "ECK0063"	66835	68337
"EG11474"	EG11474	"ubiJ" // "yigP" // "b3834" // "ECK3828"	4019624	4020229
"EG12337"	EG12337	"yaeI" // "b0164" // "ECK0163"	184257	185069
"G0-10598"	G0-10598	"ohsC" // "ryfC" // "b4608" // "ECK4417"	2700520	2700596
"EG10512"	EG10512	"kbl" // "b3617" // "ECK3607"	3791355	3792551
"EG11488"	EG11488	"mliC" // "ydhA" // "b1639" // "ECK1635"	1718066	1718395
"EG10928"	EG10928	"sbmA" // "b0377" // "ECK0372"	396639	397859
"EG11110"	EG11110	"ybgC" // "b0736" // "ECK0725"	774752	775156
"G0-8884"	G0-8884	"sibA" // "QUAD1a" // "tp11" // "ryeC" // "b4436" // "ECK2068"	2153311	2153454
"EG11643"	EG11643	"dgcZ" // "ydeG" // "ydeH" // "b1535" // "ECK1528"	1622960	1623850
"G7627"	G7627	"tdcE" // "yhaS" // "b3114" // "ECK3103"	3260124	3262418
"G7731"	G7731	"php" // "yhfV" // "b3379" // "ECK3366"	3507712	3508590
"G7726"	G7726	"frlD" // "yhfQ" // "b3374" // "ECK3361"	3503167	3503952
"EG10017"	EG10017	"ispB" // "cel" // "yhbD" // "b3187" // "ECK3176"	3333710	3334681
"G7266"	G7266	"yfeX" // "b2431" // "ECK2426"	2549646	2550545
"EG30098"	EG30098	"spf" // "b3864" // "ECK3856"	4049899	4050007
"EG11172"	EG11172	"tdcD" // "yhaA" // "b3115" // "ECK3104"	3262452	3263660
"G6770"	G6770	"nhoA" // "yddI" // "b1463" // "ECK1457"	1534024	1534869
"EG12070"	EG12070	"yojI" // "yojJ" // "b2211" // "ECK2203"	2306972	2308615
"G6243"	G6243	"ybaV" // "comEA" // "b0442" // "ECK0436"	463937	464308
"G7234"	G7234	"yfdE" // "b2371" // "ECK2367"	2488023	2489168
"G6971"	G6971	"cdgI" // "yeaI" // "b1785" // "ECK1783"	1870385	1871860
"EG10582"	EG10582	"metB" // "met-1" // "b3939" // "ECK3931"	4128672	4129832
"G0-16662"	G0-16662	"rirA"	3808166	3808238
"G6709"	G6709	"paaA" // "ydbO" // "b1388" // "ECK1385"	1453927	1454856
"G7508"	G7508	"idi" // "ygfV" // "b2889" // "ECK2884"	3033065	3033613
"EG12240"	EG12240	"mdtE" // "yhiU" // "b3513" // "ECK3497"	3659232	3660389
"G6806"	G6806	"tam" // "yneD" // "lsrE" // "b1519" // "ECK1512"	1607346	1608104
"EG13139"	EG13139	"tynA" // "feaA" // "maoA" // "b1386" // "ECK1383"	1449076	1451349
"EG11445"	EG11445	"argK" // "ygfD" // "b2918" // "ECK2914"	3062987	3063982
"EG11405"	EG11405	"cydD" // "htrD" // "b0887" // "ECK0878"	929196	930962
"EG10849"	EG10849	"rhsD" // "b0497" // "ECK0491"	523261	527541
"EG11032"	EG11032	"trxB" // "trxR" // "b0888" // "ECK0879"	931085	932050
"EG12396"	EG12396	"dgcE" // "yegE" // "b2067" // "ECK2061"	2143266	2146583
"EG10990"	EG10990	"tdcB" // "tdc" // "b3117" // "ECK3106"	3265039	3266028
"G7615"	G7615	"yqjF" // "b3101" // "ECK3092"	3250562	3250954
"G495"	G495	"bglA" // "yqfC" // "bglD" // "b2901" // "ECK2896"	3043662	3045101
"EG11370"	EG11370	"ubiA" // "sdgG?" // "cyr" // "b4040" // "ECK4032"	4253016	4253888
"G7192"	G7192	"yfcE" // "b2300" // "ECK2294"	2419234	2419788
"G7928"	G7928	"kptA" // "yjiI" // "b4331" // "ECK4322"	4560930	4561484
"EG10027"	EG10027	"ackA" // "b2296" // "ECK2290"	2413470	2414672
"G6699"	G6699	"uspF" // "yzzL" // "ynaF" // "UP03" // "b1376" // "ECK1371"	1435185	1435619
"EG10012"	EG10012	"cydC" // "mdrA" // "mdrH" // "surB" // "ycaB" // "b0886" // "ECK0877"	927474	929195
"G6190"	G6190	"yahK" // "b0325" // "ECK0323"	342884	343933
"G6342"	G6342	"citE" // "ybdW" // "b0616" // "ECK0609"	649582	650490
"G6972"	G6972	"dgcJ" // "yeaJ" // "b1786" // "ECK1784"	1872041	1873531
"EG20173"	EG20173	"pta" // "b2297" // "ECK2291"	2414747	2416891
"G0-16601"	G0-16601	"micL" // "slrA" // "ryeF" // "b4717" // "ECK4574"	1958441	1958520
"EG12284"	EG12284	"lyxK" // "lyx" // "xylK" // "sgbK" // "yiaP" // "b3580" // "ECK3569"	3747084	3748580
"G6365"	G6365	"ubiF" // "yleB" // "b0662" // "ECK0654"	695101	696276
"G0-10448"	G0-10448	"ydaF" // "b4527" // "ECK1352"	1419156	1419311
"EG10628"	EG10628	"fpr" // "flxR" // "mvrA" // "b3924" // "ECK3916"	4113726	4114472
"EG10622"	EG10622	"murF" // "mra" // "b0086" // "ECK0087"	94650	96008
"EG12016"	EG12016	"yohC" // "b2135" // "ECK2128"	2225044	2225631
"EG10081"	EG10081	"aroK" // "b3390" // "ECK3377"	3518543	3519064
"EG11345"	EG11345	"hflD" // "hslZ" // "ycfC" // "b1132" // "ECK1118"	1191990	1192631
"G7860"	G7860	"ulaF" // "yjfX" // "sgaE" // "b4198" // "ECK4194"	4423700	4424386
"G6776"	G6776	"bdm" // "yddX" // "b1481" // "ECK1475"	1556065	1556280
"G7263"	G7263	"murQ" // "yfeU" // "b2428" // "ECK2423"	2545773	2546669
"EG10780"	EG10780	"pspE" // "b1308" // "ECK1303"	1369689	1370003
"EG11827"	EG11827	"rpiB" // "yjcA" // "alsI" // "b4090" // "ECK4083"	4313350	4313799
"EG11333"	EG11333	"ubiI" // "visC" // "b2906" // "ECK2901"	3051115	3052317
"G7531"	G7531	"yggW" // "b2955" // "ECK2950"	3097267	3098403
"G7517"	G7517	"scpC" // "ygfH" // "b2920" // "ECK2916"	3064802	3066280
"G6576"	G6576	"nagK" // "ycfX" // "b1119" // "ECK1105"	1178593	1179504
"G7064"	G7064	"yeeJ" // "b1978" // "ECK1974"	2044938	2052014
"EG10076"	EG10076	"aroD" // "b1693" // "ECK1691"	1774686	1775444
"G6542"	G6542	"ycdZ" // "b1036" // "ECK1022"	1100296	1100787
"EG12319"	EG12319	"can" // "yadF" // "b0126" // "ECK0125"	142008	142670
"G6532"	G6532	"dgcT" // "ycdT" // "b1025" // "ECK1015"	1092876	1094234
"EG12183"	EG12183	"ampG" // "b0433" // "ECK0427"	452070	453545
"G0-9609"	G0-9609	"rttR" // "rtT" // "b4425" // "ECK1223"	1287066	1287236
"EG10524"	EG10524	"lacA" // "b0342" // "ECK0339"	361249	361860
"EG12438"	EG12438	"menH" // "yfbB" // "b2263" // "ECK2257"	2376834	2377592
"G0-10706"	G0-10706	"UNCLASSIFIED"	4441225	4441330
"G7419"	G7419	"ygbL" // "b2738" // "ECK2733"	2863593	2864231
"G7265"	G7265	"yfeW" // "b2430" // "ECK2425"	2548102	2549406
"EG12875"	EG12875	"ybhC" // "b0772" // "ECK0761"	805998	807281
"EG10073"	EG10073	"aroA" // "b0908" // "ECK0899"	958812	960095
"EG11764"	EG11764	"yibH" // "b3597" // "ECK3586"	3770243	3771379
"EG11843"	EG11843	"yihQ" // "squQ" // "b3878" // "ECK3871"	4067240	4069276
"EG12403"	EG12403	"chaC" // "b1218" // "ECK1212"	1272507	1273202
"G6621"	G6621	"ldcA" // "ycgQ" // "b1192" // "ECK1180"	1242166	1243080
"EG11263"	EG11263	"gspB" // "pioO" // "pinO" // "b3322" // "ECK3309"	3453508	3453927
"EG10349"	EG10349	"fucI" // "b2802" // "ECK2797"	2935584	2937359
"EG11143"	EG11143	"ubiG" // "pufX" // "yfaB" // "b2232" // "ECK2224"	2339567	2340289
"EG10307"	EG10307	"fic" // "ficT" // "b3361" // "ECK3349"	3490861	3491463
"G6890"	G6890	"nemA" // "ydhN" // "b1650" // "ECK1646"	1726659	1727756
"EG12440"	EG12440	"mpl" // "tpl" // "yjfG" // "b4233" // "ECK4228"	4455785	4457158
"G7915"	G7915	"sgcQ" // "yjhM" // "b4303" // "ECK4292"	4528111	4528917
"EG10082"	EG10082	"aroL" // "b0388" // "ECK0383"	406405	406929
"G7497"	G7497	"ygfK" // "b2878" // "ECK2874"	3016060	3019158
"G7932"	G7932	"yjiM" // "b4335" // "ECK4326"	4564699	4565850
"EG10150"	EG10150	"cheY" // "b1882" // "ECK1883"	1967048	1967437
"EG10041"	EG10041	"ampD" // "b0110" // "ECK0109"	118733	119284
"G6997"	G6997	"yoaE" // "borG" // "b1816" // "ECK1814"	1900029	1901585
"G81"	G81	"uxaC" // "ygjY" // "ygjX" // "ygjZ" // "b3092" // "ECK3083"	3243329	3244741
"EG11880"	EG11880	"menA" // "yiiW" // "b3930" // "ECK3922"	4119423	4120349
"G6482"	G6482	"elfC" // "ycbS" // "b0940" // "ECK0931"	999216	1001816
"G6343"	G6343	"citD" // "ybdX" // "b0617" // "ECK0610"	650487	650783
"G6880"	G6880	"anmK" // "ydhH" // "b1640" // "ECK1636"	1718493	1719602
"G0-16689"	G0-16689	"ynfQ" // "b4724" // "ECK4581"	1638256	1638444
"EG10077"	EG10077	"aroE" // "b3281" // "ECK3268"	3430020	3430838
"G0-10703"	G0-10703	"UNCLASSIFIED"	3367613	3367770
"EG10744"	EG10744	"pntA" // "b1603" // "ECK1598"	1676371	1677903
"EG12002"	EG12002	"yehP" // "b2121" // "ECK2113"	2207967	2209103
"G6567"	G6567	"nagZ" // "ycfO" // "b1107" // "ECK1093"	1164095	1165120
"EG12705"	EG12705	"yggN" // "ecfF" // "b2958" // "ECK2953"	3100904	3101623
"G7631"	G7631	"kbaZ" // "yhaX" // "agaZ" // "b3132" // "ECK3120"	3278914	3280194
"EG11476"	EG11476	"ubiB" // "yigS" // "yigQ" // "yigR" // "aarF" // "b3835" // "ECK3829"	4020226	4021866
"EG11571"	EG11571	"yabI" // "b0065" // "ECK0066"	71351	72115
"G7911"	G7911	"yjhH" // "b4298" // "ECK4287"	4524105	4525010
"EG10160"	EG10160	"cpdB" // "b4213" // "ECK4209"	4434622	4436565
"EG11188"	EG11188	"htrL" // "yibB" // "b3618" // "ECK3608"	3792826	3793683
"EG10074"	EG10074	"aroB" // "b3389" // "ECK3376"	3517398	3518486
"EG10015"	EG10015	"rodZ" // "yfgA" // "b2516" // "ECK2512"	2641831	2642844
"G6277"	G6277	"hyi" // "ybbG" // "gip" // "b0508" // "ECK0501"	535710	536486
"G7049"	G7049	"dgcQ" // "yedQ" // "b1956" // "ECK1954"	2026323	2028017
"EG11332"	EG11332	"upp" // "uraP" // "b2498" // "ECK2494"	2620246	2620872
"G7767"	G7767	"dcrB" // "yhhR" // "b3472" // "ECK3456"	3609955	3610512
"G6627"	G6627	"dhaK" // "ycgT" // "dhaK1" // "b1200" // "ECK1188"	1249768	1250838
"EG10370"	EG10370	"ispG" // "gcpE" // "b2515" // "ECK2511"	2640686	2641804
"G7450"	G7450	"yqcC" // "b2792" // "ECK2786"	2923784	2924113
"EG10425"	EG10425	"hdhA" // "hsd" // "hsdH" // "b1619" // "ECK1614"	1697273	1698040
"EG10661"	EG10661	"nrdB" // "ftsB" // "b2235" // "ECK2227"	2347384	2348514
"G6980"	G6980	"dgcP" // "yeaP" // "b1794" // "ECK1792"	1877715	1878740
"EG11234"	EG11234	"ydiB" // "b1692" // "ECK1690"	1773789	1774655
"G6387"	G6387	"ybgQ" // "b0718" // "ECK0707"	749722	752169
"G7553"	G7553	"yghU" // "b2989" // "ECK2983"	3138727	3139593
"EG12880"	EG12880	"dgcN" // "yfiN" // "b2604" // "ECK2601"	2742383	2743609
"EG10048"	EG10048	"apaH" // "cfcB" // "b0049" // "ECK0050"	50380	51222
"G0-16686"	G0-16686	"ytiC" // "b4720" // "ECK4577"	4556607	4556675
"EG12522"	EG12522	"garD" // "yhaG" // "b3128" // "ECK3116"	3275282	3276853
"G7582"	G7582	"ubiK" // "yqiC" // "b3042" // "ECK3033"	3184840	3185130
"G0-10700"	G0-10700	"UNCLASSIFIED"	2278258	2278498
"EG12361"	EG12361	"kduD" // "yqeD" // "ygeC" // "b2842" // "ECK2840"	2982497	2983258
"G6358"	G6358	"rihA" // "ybeK" // "b0651" // "ECK0644"	683477	684412
"EG12387"	EG12387	"lhgO" // "ygaF" // "b2660" // "ECK2654"	2789982	2791250
"EG10078"	EG10078	"aroF" // "b2601" // "ECK2598"	2740080	2741150
"EG11540"	EG11540	"wrbA" // "b1004" // "ECK0995"	1067112	1067708
"G7493"	G7493	"yqeA" // "b2874" // "ECK2870"	3011461	3012393
"EG10257"	EG10257	"edd" // "b1851" // "ECK1852"	1932793	1934604
"EG11265"	EG11265	"cmk" // "ycaF" // "mssA" // "ycaG" // "b0910" // "ECK0901"	961201	961884
"EG11121"	EG11121	"yciA" // "b1253" // "ECK1247"	1311848	1312246
"EG11956"	EG11956	"alsK" // "yjcT" // "b4084" // "ECK4077"	4306870	4307799
"EG11396"	EG11396	"ubiD" // "yigY" // "yigC" // "b3843" // "ECK3835"	4024988	4026481
"G7732"	G7732	"yhfW" // "b3380" // "ECK3367"	3508587	3509813
"EG11844"	EG11844	"yihR" // "squR" // "b3879" // "ECK3872"	4069475	4070401
"EG10422"	EG10422	"guaC" // "b0104" // "ECK0104"	113444	114487
"G7296"	G7296	"ypfH" // "b2473" // "ECK2469"	2593072	2593770
"EG10075"	EG10075	"aroC" // "b2329" // "ECK2323"	2446388	2447473
"G6840"	G6840	"ynfA" // "b1582" // "ECK1577"	1655347	1655673
"G7195"	G7195	"folX" // "b2303" // "ECK2297"	2421325	2421687
"EG10337"	EG10337	"fruK" // "fpk" // "fruF" // "b2168" // "ECK2161"	2261427	2262365
"EG10030"	EG10030	"add" // "b1623" // "ECK1618"	1702233	1703234
"G6287"	G6287	"fdrA" // "ylbD" // "b0518" // "ECK0511"	546680	548347
"EG11698"	EG11698	"galM" // "b0756" // "ECK0745"	787797	788837
"G6912"	G6912	"menI" // "ydiI" // "b1686" // "ECK1683"	1765222	1765632
"G0-16677"	G0-16677	"sokE" // "b4700" // "ECK4512"	607734	607792
"EG11444"	EG11444	"scpA" // "yliK" // "sbm" // "b2917" // "ECK2913"	3060850	3062994
"EG12381"	EG12381	"nrdF" // "ygaD" // "b2676" // "ECK2670"	2803502	2804461
"G0-10624"	G0-10624	"insJK"	3720680	3722049
"G6777"	G6777	"ddpF" // "yddO" // "b1483" // "ECK1477"	1557112	1558038
"EG12248"	EG12248	"yhjD" // "b3522" // "ECK3507"	3673362	3674375
"G6661"	G6661	"ycjG" // "ycjH" // "b1325" // "ECK1321"	1388930	1389895
"EG11082"	EG11082	"rihC" // "yaaF" // "b0030" // "ECK0031"	27293	28207
"EG11465"	EG11465	"yigG" // "b3818" // "ECK3812"	4002813	4003193
"EG10381"	EG10381	"glgX" // "b3431" // "ECK3417"	3569346	3571319
"EG11368"	EG11368	"menB" // "b2262" // "ECK2256"	2375962	2376819
"EG10854"	EG10854	"rlpA" // "b0633" // "ECK0626"	664102	665190
"EG10745"	EG10745	"pntB" // "b1602" // "ECK1597"	1674972	1676360
"G8202"	G8202	"yaaI" // "b0013" // "ECK0013"	11382	11786
"EG10414"	EG10414	"gpt" // "glyD" // "gpp" // "gxu" // "b0238" // "ECK0239"	255977	256435
"G7639"	G7639	"yraJ" // "b3144" // "ECK3132"	3288814	3291330
"EG11621"	EG11621	"metN" // "metD" // "abc" // "b0199" // "ECK0199"	221614	222645
"G7236"	G7236	"oxc" // "yfdU" // "b2373" // "ECK2369"	2490256	2491950
"G7914"	G7914	"sgcE" // "yjhK" // "b4301" // "ECK4290"	4526905	4527537
"G7461"	G7461	"ygdR" // "b2833" // "ECK2829"	2971271	2971489
"EG12030"	EG12030	"rihB" // "yeiK" // "b2162" // "ECK2155"	2254245	2255186
"G6758"	G6758	"ydcZ" // "b1447" // "ECK1441"	1517882	1518331
"EG10282"	EG10282	"fbaA" // "ald" // "fba" // "fda" // "b2925" // "ECK2921"	3070165	3071244
"G6207"	G6207	"yaiL" // "b0354" // "ECK0351"	376772	377311
"G6341"	G6341	"citF" // "ybdV" // "b0615" // "ECK0608"	648039	649571
"G7012"	G7012	"yebY" // "b1839" // "ECK1840"	1923365	1923706
"EG11002"	EG11002	"thyA" // "b2827" // "ECK2823"	2964361	2965155
"G0-16635"	G0-16635	"ryeG" // "IS118"	2470472	2470665
"EG10304"	EG10304	"fhuC" // "b0151" // "ECK0150"	169778	170575
"G0-10470"	G0-10470	"yidD" // "b4557" // "ECK3697"	3884816	3885073
"EG10456"	EG10456	"hmp" // "fsrB" // "hmpA" // "b2552" // "ECK2549"	2685835	2687025
"G6738"	G6738	"ydcJ" // "b1423" // "ECK1417"	1495288	1496631
"EG10225"	EG10225	"dgt" // "optA" // "b0160" // "ECK0159"	179237	180754
"EG12104"	EG12104	"yeiR" // "b2173" // "ECK2167"	2267829	2268815
"G7945"	G7945	"lgoD" // "yjjN" // "b4358" // "ECK4348"	4595990	4597012
"EG11400"	EG11400	"yhiD" // "yhhE" // "b3508" // "ECK3492"	3655255	3655902
"G7859"	G7859	"ulaE" // "sgaU" // "yjfW" // "b4197" // "ECK4193"	4422846	4423700
"G6352"	G6352	"ybeR" // "b0645" // "ECK0638"	676711	677418
"EG11701"	EG11701	"udk" // "b2066" // "ECK2060"	2142307	2142948
"EG10846"	EG10846	"rhsA" // "b3593" // "ECK3582"	3762183	3766316
"G6574"	G6574	"lolD" // "ycfV" // "b1117" // "ECK1103"	1176619	1177320
"G7567"	G7567	"yqhH" // "b3014" // "ECK3006"	3158627	3158884
"EG50005"	EG50005	"nfsB" // "ntr" // "dprA" // "nfnB" // "b0578" // "ECK0570"	604771	605424
"EG12443"	EG12443	"yggL" // "b2959" // "ECK2954"	3101807	3102133
"EG10965"	EG10965	"gmk" // "spoR" // "b3648" // "ECK3638"	3821428	3822051
"G7163"	G7163	"yfaZ" // "b2250" // "ECK2243"	2363733	2364275
"EG12417"	EG12417	"gatD" // "b2091" // "ECK2084"	2171833	2172873
"G6616"	G6616	"ycgL" // "b1179" // "ECK1167"	1227681	1228007
"G7516"	G7516	"scpB" // "ygfG" // "b2919" // "ECK2915"	3063993	3064778
"EG11876"	EG11876	"yiiS" // "b3922" // "ECK3914"	4112967	4113266
"EG10800"	EG10800	"purR" // "b1658" // "ECK1654"	1737844	1738869
"G26"	G26	"dgd"		
"EG12305"	EG12305	"sapF" // "b1290" // "ECK1285"	1351828	1352634
"G0-10737"	G0-10737	"esrE" // "b4707" // "ECK4519"	4019978	4020229
"EG12285"	EG12285	"sgbH" // "yiaQ" // "b3581" // "ECK3570"	3748577	3749239
"EG11323"	EG11323	"ygfB" // "b2909" // "ECK2904"	3054866	3055444
"EG10221"	EG10221	"deoC" // "tlr" // "dra" // "thyR" // "b4381" // "ECK4373"	4617323	4618102
"G0-10433"	G0-10433	"insX" // "ykgN" // "b4505" // "ECK0266"	280024	280362
"EG12245"	EG12245	"treF" // "b3519" // "ECK3504"	3669592	3671241
"EG11776"	EG11776	"ybfF" // "b0686" // "ECK0674"	712038	712802
"G7525"	G7525	"yqgF" // "b2949" // "ECK2944"	3093500	3093916
"G7851"	G7851	"yjfN" // "b4188" // "ECK4184"	4416017	4416292
"EG10200"	EG10200	"cytR" // "b3934" // "ECK3926"	4123431	4124456
"EG11267"	EG11267	"yiaB" // "b3563" // "ECK3552"	3727407	3727748
"EG10814"	EG10814	"rbsA" // "rbsT" // "rbsP" // "b3749" // "ECK3743"	3933778	3935283
"EG10395"	EG10395	"glpE" // "b3425" // "ECK3411"	3561497	3561823
"EG30076"	EG30076	"rrfH" // "b0205" // "ECK0205"	228756	228875
"G7295"	G7295	"ypfG" // "b2466" // "ECK2461"	2581734	2582777
"EG11418"	EG11418	"dcd" // "dus" // "paxA" // "b2065" // "ECK2059"	2141634	2142215
"G7927"	G7927	"yjiH" // "b4330" // "ECK4321"	4559997	4560680
"EG11176"	EG11176	"garR" // "yhaE" // "b3125" // "ECK3113"	3271867	3272751
"EG11543"	EG11543	"hemE" // "hemC" // "b3997" // "ECK3989"	4197716	4198780
"G7498"	G7498	"ssnA" // "ygfL" // "b2879" // "ECK2875"	3019161	3020489
"EG30089"	EG30089	"rrsG" // "b2591" // "ECK2589"	2729616	2731157
"G6979"	G6979	"yoaF" // "b1793" // "ECK1791"	1877278	1877532
"EG10664"	EG10664	"nupG" // "b2964" // "ECK2959"	3105714	3106970
"G7005"	G7005	"msrC" // "yebR" // "b1832" // "ECK1831"	1915631	1916128
"G6411"	G6411	"ybhF" // "b0794" // "ECK0783"	827245	828981
"G6502"	G6502	"yccX" // "b0968" // "ECK0959"	1030064	1030342
"EG30073"	EG30073	"rrfD" // "b3274" // "ECK3261"	3423668	3423787
"G6641"	G6641	"ycjD" // "b1289" // "ECK1284"	1351407	1351760
"EG10051"	EG10051	"apt" // "b0469" // "ECK0463"	491412	491963
"G0-16690"	G0-16690	"rseD" // "b4725" // "ECK4582"	2710009	2710164
"EG10699"	EG10699	"pfkA" // "b3916" // "ECK3908"	4107552	4108514
"EG10431"	EG10431	"hemH" // "popA" // "visA" // "b0475" // "ECK0469"	498055	499017
"G0-10704"	G0-10704	"UNCLASSIFIED"	4001191	4001334
"EG30086"	EG30086	"rrsC" // "b3756" // "ECK3750"	3941808	3943349
"G6325"	G6325	"ybdJ" // "b0580" // "ECK0572"	605951	606199
"G85"	G85	"xapA" // "pndA" // "b2407" // "ECK2401"	2524045	2524878
"EG12850"	EG12850	"yfaL" // "yfaF" // "yfaK" // "yfaJ" // "b2233" // "ECK2225"	2340417	2344169
"EG12079"	EG12079	"nikE" // "hydD" // "hydC" // "b3480" // "ECK3464"	3617776	3618582
"EG11725"	EG11725	"yieH" // "b3715" // "ECK3708"	3896774	3897439
"EG30070"	EG30070	"rrfA" // "b3855" // "ECK3847"	4040517	4040636
"EG12395"	EG12395	"ybgE" // "b0735" // "ECK0724"	774309	774602
"EG11326"	EG11326	"codA" // "b0337" // "ECK0334"	356171	357454
"EG11195"	EG11195	"yidA" // "b3697" // "ECK3689"	3876140	3876952
"EG10253"	EG10253	"ebgC" // "b3077" // "ECK3067"	3225722	3226171
"EG10428"	EG10428	"hemB" // "ncf" // "b0369" // "ECK0366"	388753	389727
"EG10218"	EG10218	"dedD" // "b2314" // "ECK2308"	2431022	2431684
"EG30083"	EG30083	"rrlH" // "b0204" // "ECK0204"	225759	228662
"EG11793"	EG11793	"ygdD" // "b2807" // "ECK2802"	2941236	2941631
"EG10650"	EG10650	"ndk" // "b2518" // "ECK2514"	2644433	2644864
"G0-10605"	G0-10605	"yibV" // "b4615" // "ECK4424"	3769345	3769680
"EG10749"	EG10749	"potA" // "b1126" // "ECK1112"	1184458	1185594
"G0-10469"	G0-10469	"yicS" // "b4555" // "ECK3652"	3840215	3840508
"EG30080"	EG30080	"rrlD" // "b3275" // "ECK3262"	3423880	3426783
"EG11142"	EG11142	"yfaA" // "pufY" // "b2230" // "ECK2222"	2334956	2336644
"EG10032"	EG10032	"adk" // "dnaW" // "plsA" // "b0474" // "ECK0468"	497175	497819
"G0-10462"	G0-10462	"ypeB" // "b4546" // "ECK2405"	2527941	2528159
