"Object ID"	"Compounds"	"Synonyms"	"Molecular-Weight"
"PORPHYRIN-RING"	PORPHYRIN-RING		308.342
"CPD-8670"	CPD-8670	"tyrosine-betaxanthin"	371.326
"KCL"	KCL		74.551
"CPD-7082"	CPD-7082	"KCN" // "kalium cyanid"	65.116
"CPD0-2391"	CPD0-2391	"K<sub>2</sub>SO<sub>4</sub>"	174.254
"CPD0-1055"	CPD0-1055		518.143
"GUANOSINE-5DP-3DP"	GUANOSINE-5DP-3DP	"guanosine tetraphosphate" // "guanosine 5'-diphosphate,3'-diphosphate" // "guanosine 3',5'-bispyrophosphate" // "guanosine 3',5'-bis(diphosphate)" // "guanosine 3'-diphosphate 5'-diphosphate" // "magic spot" // "guanosine-5',3'-tetraphosphate"	598.123
"CPD0-1410"	CPD0-1410	"adenosine-5-triphosphate-3-diphosphate"	660.088
"GDP-TP"	GDP-TP	"guanosine pentaphosphate" // "guanosine 3'-diphosphate 5'-triphosphate" // "guanosine 5'-triphosphate,3'-diphosphate"	677.095
"CPD-9038"	CPD-9038		842.768
"DIHYDROSIROHYDROCHLORIN"	DIHYDROSIROHYDROCHLORIN	"dihydrosirohydrochlorin"	857.803
"CPD-18260"	CPD-18260	"prenylated reduced flavin mononucleotide" // "3,3,4,5-tetramethyl-7-[(2S,3S,4R)-2,3,4-trihydroxy-5-(phosphonatooxy)pentyl]-2,3-dihydro-1H,7H-naphtho[1,8-fg]pteridine-9,11(8H,10H)-dione"	524.466
"PREPHENATE"	PREPHENATE		224.17
"7-CYANO-7-DEAZAGUANINE"	7-CYANO-7-DEAZAGUANINE	"7-cyano-7-deazaguanine" // "7-cyano-7-carbaguanine"	175.149
"7-AMINOMETHYL-7-DEAZAGUANINE"	7-AMINOMETHYL-7-DEAZAGUANINE	"7-aminomethyl-7-deazaguanine" // "7-aminomethyl-7-carbaguanine"	180.189
"HYDROXYMETHYLBILANE"	HYDROXYMETHYLBILANE	"hydroxymethylbilane"	846.757
"PROPANOL"	PROPANOL	"osmosol extra" // "optal" // "1-hydroxypropane" // "ethylcarbinol" // "1-propanol" // "n-propanol" // "propanol" // "propylalcohol"	60.096
"CPD-3571"	CPD-3571	"propane 1,2,3-tricarboxylic acid" // "beta-carboxyglutaric acid" // "tricarballylate" // "tricarballylic acid" // "1,2,3-propanetricarboxylic acid"	173.102
"CPD-313"	CPD-313	"trimethylenediamine" // "1,3-propanediamine" // "1,3-diaminopropane" // "1,3-DAP"	76.141
"PROPIONATE"	PROPIONATE	"propionic acid" // "ethylformic acid" // "methylacetic acid" // "propionate"	73.071
"PROPIONYL-P"	PROPIONYL-P	"propionyl-phosphate" // "propanoyl-P" // "propionyl-P"	152.043
"PROPIONYL-COA"	PROPIONYL-COA	"n-propionyl-CoA" // "propionyl-CoA" // "propionyl-coenzyme A"	819.566
"CPD0-1076"	CPD0-1076	"PPn" // "propylphosphonic acid" // "propanephosphonic acid" // "1-propylphosphonic acid"	123.068
"PROTAMINE"	PROTAMINE		
"3-4-DIHYDROXYBENZOATE"	3-4-DIHYDROXYBENZOATE	"4-carboxy-1,2-dihydroxybenzene" // "catechol-4-carboxylic acid" // "4,5-dihydroxybenzoic acid" // "benzoic acid, 3,4-dihydroxy-" // "3,4-DHBA" // "protocatehuic acid" // "3,4-dihydroxybenzoic acid" // "protocatechuic acid" // "3,4-dihydroxybenzoate" // "3,4-dihydrobenzoic acid" // "Pca"	153.114
"PROTOPORPHYRIN_IX"	PROTOPORPHYRIN_IX		560.651
"PROTOPORPHYRINOGEN"	PROTOPORPHYRINOGEN	"protoporphyrinogen"	566.699
"CPD0-2551"	CPD0-2551	"&Psi;"	
"CPD0-2581"	CPD0-2581	"mupirocin"	597.808
"CPD-497"	CPD-497		244.204
"PSEUDOURIDINE-5-P"	PSEUDOURIDINE-5-P		322.168
"CPD0-1033"	CPD0-1033	"9-D-psicofuranosyl-6-aminopurine" // "angustmycin C"	297.27
"PTERIDINE-RING"	PTERIDINE-RING		132.124
"CPD0-1473"	CPD0-1473	"pteroyl-&gamma;-glutamyl-&gamma;-glutamylglutamic acid"	695.601
"PURINE"	PURINE		120.113
"CPD0-2580"	CPD0-2580		
"PURINE-RING"	PURINE-RING		120.113
"PUROMYCIN"	PUROMYCIN		472.523
"PUTRESCINE"	PUTRESCINE	"diaminobutane" // "1,4-diaminobutane" // "1,4-butanediamine" // "tetramethylenediamine"	90.168
"PYRAZINAMIDE"	PYRAZINAMIDE	"pyrazinecarboxamide" // "pyrazinoic acid amide" // "pyrazine carboxylamide"	123.114
"PYRAZINOIC-ACID"	PYRAZINOIC-ACID	"pyrazinoate" // "pyrazinoic acid" // "pyrazinecarboxylic acid" // "pyrazinemonocarboxylic acid"	123.091
"PYRAZOLE"	PYRAZOLE	"1,2-diazole"	68.078
"PYRIDINE"	PYRIDINE		79.101
"CPD0-1223"	CPD0-1223		675.418
"CPD0-2087"	CPD0-2087	"Pyridine oxide" // "Pyridine, 1-oxide" // "pyridine N-oxide perchlorate"	96.108
"PYRIDINE-RING"	PYRIDINE-RING		79.101
"PYRIDOXAL"	PYRIDOXAL		167.164
"PYRIDOXAL_PHOSPHATE"	PYRIDOXAL_PHOSPHATE	"pyridoxal phosphate" // "pyridoxal-5P" // "pyridoxal 5-phosphate" // "pyridoxal-P" // "vitamin B6"	245.128
"PYRIDOXAMINE"	PYRIDOXAMINE	"PM"	169.203
"PYRIDOXAMINE-5P"	PYRIDOXAMINE-5P	"pyridoxamine phosphate" // "PMP"	247.167
"PYRIDOXINE"	PYRIDOXINE	"vitamin B<sub>6</sub>" // "2-methyl-3-hydroxy-4,5-bis(hydroxy-methyl) pyridine" // "pyridoxol"	169.18
"PYRIDOXINE-5P"	PYRIDOXINE-5P	"pyridoxol 5'-phosphate" // "pyridoxine 5-phosphate" // "pyridoxine phosphate" // "pyridoxine-5P" // "pyridoxine-P" // "[5-hydroxy-4-(hydroxymethyl)-6-methylpyridin-3-yl]methyl phosphate"	247.144
"CPD0-1583"	CPD0-1583		249.722
"CPD0-1312"	CPD0-1312		228.204
"PYRIMIDINE-RING"	PYRIMIDINE-RING	"1,3-diazin" // "m-diazine" // "metadiazine"	80.089
"CPD0-1426"	CPD0-1426	"2-[1-[(4-amino-2-methylpyrimidin-5-yl)methyl]-2-methylpyridin-1-ium-3-yl]ethyl phosphono hydrogen phosphate"	337.294
"PQQ"	PQQ	"coenzyme PQQ" // "4,5-dihydro-4,5-dioxo-1H-pyrrolo[2,3-5,6]quinoline-2,7,9-tricarboxylic acid" // "2,7,9-tricarboxy-1H-pyrrolo(2,3-f)quinoline-4,5-dione" // "2,4,6-tricarboxylic-pyrrolo[2,3-5,6]quinoline 8,9-quinone" // "4,5-dioxo-3&alpha;,4,5,6,7,8,9,9&beta;-octahydro-1H pyrrolo[2,3-f]quinoline-2,7,9-tricarboxylate" // "4,5-dioxo-4,5-dihydro-1H-pyrrolo[2,3-f]quinoline-2,7,9-tricarboxylate" // PQQ // "methoxatin" // "2,7,9-tricarboxy-1H-pyrrolo[2,3-<i>f</i>]quinoline-4,5-dione"	327.186
"PYRUVATE"	PYRUVATE	"alpha-ketopropionic acid" // "BTS" // "&alpha;-ketopropionic acid" // "acetylformic acid" // "pyroracemic acid" // "2-oxopropanoic acid" // "pyruvic acid" // "2-oxopropanoate" // "2-oxo-propionic acid"	87.055
"CPD-3344"	CPD-3344		102.069
"CPD-520"	CPD-520	"3,5,7,3',4'-pentahydroxyflavone" // "3,5,7,3',4'-pentahydroflavone"	301.232
"QUINOLINATE"	QUINOLINATE	"2,3-pyridinedicarboxylic acid" // "2,3-pyridinedicarboxylate" // "quinolinic acid" // "pyridine-2,3-dicarboxylic acid" // "pyridine-2,3-dicarboxylate"	165.105
"CPD0-2050"	CPD0-2050		238.246
"CPD0-2051"	CPD0-2051		255.233
"CPD0-1284"	CPD0-1284		1497.819
"CPD-1099"	CPD-1099	"melitose" // "melitriose" // "gossypose" // "6G-&alpha;-D-galactosylsucrose" // "(2S,3R,4S,5S,6R)-2-[[(2R,3R,4S,5R,6R)-6-[(2S,3S,4R,5S)-3,4-dihydroxy-2,5-<i>bis</i>(hydroxymethyl)oxolan-2-yl]oxy-3,4,5-trihydroxy-oxan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol" // "&alpha;-D-Galp-(1->6)-&alpha;-D-Glcp-(1->2)-&beta;-D-Fruf" // "&alpha;-D-galactopyranosyl-(1->6)-&alpha;-D-glucopyranosyl-(1->2)-&beta;-D-fructofuranoside" // "D-raffinose"	504.441
"RB+"	RB+	"rubidium ion"	85.47
"CPD0-1486"	CPD0-1486	"reduced-1-[(2-carboxyphenyl)amino]-1-deoxyribulose 5-phosphate,"	348.226
"CPD0-1899"	CPD0-1899	"AcNADH"	663.45
"NMNH"	NMNH	"nicotinamide mononucleotide (reduced)" // NMNH	334.222
"CPD-17456"	CPD-17456	"nickel (I) porphinoid" // "reduced factor F430" // "reduced cofactor F430"	902.566
"CPD-15893"	CPD-15893		188.272
"CPD-316"	CPD-316	"4a,5-dihydroriboflavine" // "7,8-dimethyl-10-(D-ribo-2,3,4,5-tetrahydroxypentyl)-4a,5-dihydroisoalloxazine" // "7,8-dimethyl-10-(D-ribo-2,3,4,5-tetrahydroxypentyl)-5,10-dihydrobenzo[g]pteridine-2,4(3H,4aH)-dione"	378.384
"CPD0-2289"	CPD0-2289		1274.596
"CPD-20901"	CPD-20901		479.017
"CPD0-1492"	CPD0-1492		322.171
"RIBOFLAVIN"	RIBOFLAVIN	"vitamin B<sub>2</sub>"	375.36
"RIBOSE-TRIPHOSPHATE"	RIBOSE-TRIPHOSPHATE		386.039
"CPD-18727"	CPD-18727	"rifampin" // "3-[(4-methylpiperazin-1-yl)iminomethyl]rifamycin"	822.951
"CPD0-2606"	CPD0-2606		2069.957
"S-2-AMINOETHYL-L-CYSTEINE"	S-2-AMINOETHYL-L-CYSTEINE	"4-thialysine" // "<i>S</i>-L-aminoethyl cysteine" // "&gamma;-thialysine" // "thialysine" // "aminoethylcysteine" // "2-aminoethylcysteine"	165.23
"CPD0-2370"	CPD0-2370		363.342
"S-HYDROXYMETHYLGLUTATHIONE"	S-HYDROXYMETHYLGLUTATHIONE	"HMGSH" // "HM-GSH" // "GS-CH<SUB>2</SUB>-OH" // "(hydroxymethyl)glutathione"	336.339
"CPD-19217"	CPD-19217	"GSNHOH"	337.327
"CPD-444"	CPD-444	"5-methylthioribose-1-phosphate" // "S5-methyl-5-thio-D-ribose-1-phosphate" // "5-methylthio-D-ribose-1-phosphate" // "1-phosphomethylthioribose" // "1-phospho-5-S-methylthioribose" // "1-PMTR" // "1-phospho-5-S-methylthio-&alpha;-D-ribofuranoside" // "<i>S</i>-methyl-5-thio-D-ribose 1-phosphate" // "<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate"	258.182
"CPD0-1616"	CPD0-1616		131.088
"S-ACETYLPHOSPHOPANTETHEINE"	S-ACETYLPHOSPHOPANTETHEINE	"[3-[2-(2-acetylsulfanylethylcarbamoyl)ethylcarbamoyl]-3-hydroxy- 2,2-dimethyl-propoxy]phosphonic acid"	398.367
"S-ACETYLDIHYDROLIPOAMIDE"	S-ACETYLDIHYDROLIPOAMIDE	"6-<i>S</i>-Acetyldihydrolipoamide"	249.386
"S-ADENOSYLMETHIONINAMINE"	S-ADENOSYLMETHIONINAMINE	"<i>S</i>-adenosyl-(5')-3-methylthiopropylamine" // "dcSAM" // "decarboxylated AdoMet" // "(5-deoxy-5-adenosyl)(3-aminopropyl) methylsulfonium salt" // "decarboxylated SAM" // "<i>S</i>-adenosylmethioninamine" // "decarboxylated S-adenosylmethionine" // "<i>S</i>-methyl-<i>S</i>-adenosyl homocysteamine" // "3-amino-propyl-<i>S</i>-adenosine" // "<i>S</i>-adenosyl-L-methioninamine"	356.442
"CPD0-1375"	CPD0-1375		427.564
"S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE"	S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE		397.405
"CPD0-1484"	CPD0-1484	"S-adenosyl-L-(2 hydroxyl-4-methylthio)butyric acid" // "S-adenosyl-L-(2 hydroxyl-4-methylthio)butyrate"	399.421
"CPD0-1482"	CPD0-1482		413.471
"ADENOSYL-HOMO-CYS"	ADENOSYL-HOMO-CYS	"S-adenosylhomocysteine" // "2-S-adenosyl-L-homocysteine" // "AdoHcy" // "2-<i>S</i>-adenosyl-L-homocysteine" // "<i>S</i>-adenosyl-homocysteine" // "<i>S</i>-adenosylhomocysteine" // "adenosyl-homo-cys" // "adenosylhomocysteine" // "adenosylhomo-cys"	384.409
"CPD-15403"	CPD-15403	"Cx-SAM" // "carboxy-<i>S</i>-adenosyl-L-methionine"	442.446
"CPD0-1565"	CPD0-1565		211.278
"S-CARBOXYMETHYL-D-CYSTEINE"	S-CARBOXYMETHYL-D-CYSTEINE		178.182
"CPD-9300"	CPD-9300	"<i>S</i>-ethylcysteine" // "3-(ethylthio)alanine"	149.207
"S-FORMYCINYLHOMOCYSTEINE"	S-FORMYCINYLHOMOCYSTEINE		384.409
"CPD-548"	CPD-548		334.323
"CPD0-1455"	CPD0-1455		390.474
"5-METHYLTHIOADENOSINE"	5-METHYLTHIOADENOSINE	"methylthioadenosine" // "5'-methylthioadenosine" // "<i>S</i>-methyl-5'-thioadenosine" // "MTA" // "<i>S</i>-methyl-adenosine"	297.331
"CPD-560"	CPD-560	"5-methylthio-D-ribose" // "5-methylthioribose" // "<i>S</i>-methyl-5-thio-D-ribofuranose"	180.218
"CPD0-1570"	CPD0-1570		135.181
"S-METHYL-L-CYSTEINE"	S-METHYL-L-CYSTEINE		135.181
"CPD-397"	CPD-397	"S-methylmethionine"	164.242
"S-NITROSOGLUTATHIONE"	S-NITROSOGLUTATHIONE	"GSNO"	335.311
"CPD0-1566"	CPD0-1566		197.251
"CPD0-1568"	CPD0-1568		163.234
"CPD-564"	CPD-564	"Ribose-5-S-homocysteine" // "S-D-ribosyl-L-homocysteine" // "ribose-5-<i>S</i>-homocysteine" // "S-ribosylhomocysteine" // "<i>S</i>-(5-deoxy-D-ribos-5-yl)-L-homocysteine"	267.296
"CPD0-341"	CPD0-341		306.414
"CPD-11281"	CPD-11281	"glutathione-sulfide" // "glutathione persulfide"	338.373
"SULFO-CYSTEINE"	SULFO-CYSTEINE	"S-sulfocysteine"	200.204
"S-TUBERCIDINYLHOMOCYSTEINE"	S-TUBERCIDINYLHOMOCYSTEINE	"(S)-7-(5-S-(3-amino-3-carboxypropyl)-5-thio-&beta;-D-ribofuranosyl)-7H-pyrrolo(2,3-d)pyrimidin-4-amine"	383.421
"Elemental-Sulfur"	Elemental-Sulfur	"elemental sulfur" // "orthorhombic sulfur" // "rhombic sulfur"	32.06
"CPD-1142"	CPD-1142	"salicoside" // "2-(hydroxymethyl)-phenyl-&beta;-D-glucopyranoside" // "D(-)-salicin"	286.281
"CPD-1181"	CPD-1181	"salicin-6-p" // "[3,4,5-trihydroxy-6-[2-(hydroxymethyl)phenoxy]-tetrahydropyran-2-yl]methoxyphosphonic acid"	364.245
"CPD-173"	CPD-173	"saligenin" // "2-hydroxybenzyl alcohol" // "<i>o</i>-hydroxybenzyl alcohol"	124.139
"CPD-110"	CPD-110	"salicylic acid" // "o-hydroxybenzoic acid" // "2-hydroxybenzoic acid" // "SA" // "2-HBA" // "2-hydroxybenzoate" // "o-hydroxybenzoate"	137.115
"SARCOSINE"	SARCOSINE	"<i>N</i>-methylglycine"	89.094
"CPD0-1919"	CPD0-1919		464.3
"CPD-3623"	CPD-3623	"sebacic acid" // "1,10-decanedioic acid" // "1,8-Octanedicarboxylic acid" // "n-decanedioic acid" // "decanedioic acid" // "decanedicarboxylic acid"	200.234
"CPD-3627"	CPD-3627	"2-aminobutane" // "2-aminobutane base" // "2-butanamine" // "2-butylamine" // "butafume" // "deccotane" // "butanamine" // "frucote" // "methylpropylamine"	74.145
"CPD-3614"	CPD-3614	"sedoheptulosan" // "2,7-anhydro-&beta;-D-altro-2-heptulopyranose"	192.168
"SELENALYSINE"	SELENALYSINE		215.154
"SELENATE"	SELENATE		142.958
"SE-2"	SE-2	"selenide ion" // "Se<sup>-2</sup>"	78.96
"SELENITE"	SELENITE		126.958
"SELENOHOMOCYSTEINE"	SELENOHOMOCYSTEINE	"2-amino-4-selanyl-butanoate"	182.081
"CPD-13908"	CPD-13908	"GSSeSG"	689.57
"SELENOLIPOATE"	SELENOLIPOATE		299.109
"SEPO3"	SEPO3	"SePO<sub>3</sub>"	158.94
"SEMICARBAZIDE"	SEMICARBAZIDE	"Carbamoylhydrazine" // "Aminourea" // "Hydrazinecarboxamide"	75.07
"CPD-374"	CPD-374	"6-lactoyl-7,8-dihydropterin"	237.218
"CPD0-1377"	CPD0-1377		105.116
"CPD0-1378"	CPD0-1378		121.116
"CPD0-1379"	CPD0-1379		119.12
"SHIKIMATE"	SHIKIMATE	"shikimic acid" // "(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate"	173.145
"SHIKIMATE-5P"	SHIKIMATE-5P	"shikimate 5-phosphate" // "shikimate-5-P" // "3-phosphoshikimate" // "shikimate-3-P"	251.109
"SINEFUNGIN"	SINEFUNGIN		382.398
"SIROHEME"	SIROHEME		908.611
"SIROHYDROCHLORIN"	SIROHYDROCHLORIN	"Precorrin"	854.779
"CPD0-1759"	CPD0-1759	"di(2-propylC<sub>5</sub>)"	344.49
"CPD0-2376"	CPD0-2376		567.528
"CPD0-1567"	CPD0-1567		177.261
"CPD-541"	CPD-541	"1-(<i>sn</i>-glycero-3-phospho)-1D-myo-inositol"	333.208
"L-1-GLYCERO-PHOSPHORYLCHOLINE"	L-1-GLYCERO-PHOSPHORYLCHOLINE	"<i>sn</i>-3-GPC" // "glycero-phosphocholine" // "L-1-glycero-3-phosphocholine" // "L-1-glycero-phosphorylcholine" // "glycerophosphocholine"	257.223
"L-1-GLYCEROPHOSPHORYLETHANOL-AMINE"	L-1-GLYCEROPHOSPHORYLETHANOL-AMINE	"L-1-glycerophosphorylethanolamine" // "1-glycerophosphorylethanolamine"	215.142
"SN-GLYCEROL-1-PHOSPHATE"	SN-GLYCEROL-1-PHOSPHATE	"D-glycerol 3-phosphate" // "L-glycerol 1-phosphate"	170.058
"GLYCEROL-3P"	GLYCEROL-3P	"L-&alpha;-glycerophosphate" // "L-G3P" // "L-glycerol 3-phosphate" // "&alpha;-glycerophosphoric acid" // "&alpha;-glycerophosphate" // "D-glycerol 1-phosphate" // "glycerol 3-phosphate"	170.058
"CPD-1490"	CPD-1490	"Sn<SUP>++</SUP>" // "Sn<SUP>+2</SUP>" // "tin, ion (Sn2+)" // "tin(II) cation" // "tin (II) ion"	118.69
"CPD0-2422"	CPD0-2422		82.034
"CPD0-1496"	CPD0-1496		129.91
"NACL"	NACL		58.443
"CPD0-2434"	CPD0-2434		266.136
"CPD-16983"	CPD-16983	"SDS"	288.377
"CPD0-2431"	CPD0-2431		194.16301
"NA2SO4"	NA2SO4		142.038
"CPD0-2506"	CPD0-2506	"Na<sub>2</sub>B<sub>4</sub>O<sub>7</sub>(H<sub>2</sub>O)<sub>10</sub>"	381.37408
"BH4NA"	BH4NA	"sodium borohydride"	37.834
"CPD-3624"	CPD-3624	"sorbic acid" // "2-propenylacrylic acid" // "1,3-pentadiene-1-carboxylic acid" // "2,4-hexadienoic acid" // "(2-butenylidene)acetic acid" // "crotylidene acetic acid" // "(E,E)-2,4-hexadienoic acid" // "hexa-2,4-dienoic acid" // "panosorb" // "hexadienoic acid" // "sorbistat" // "trans,trans-2,4-hexadienoic acid" // "trans,trans-sorbic acid" // "preservastat" // "&alpha;-trans-&gamma;-trans-Sorbic acid"	111.12
"CPD-7610"	CPD-7610	"24-hydroxysophoradiol"	458.723
"CPD-9482"	CPD-9482		456.707
"SPERMIDINE"	SPERMIDINE	"<i>N</i>-(3-aminopropyl)butane-1,4-diamine"	148.271
"SPERMINE"	SPERMINE	"gerontine" // "musculamine" // "neuridine" // "diaminopropyl-tetramethylenediamine"	206.374
"CPD-170"	CPD-170	"(2R,3R,4S,5S,6R)-2-[[(2R,3S,4S,5R,6R)-6-[(2R,3R,4S,5R,6R)-6-[(2S,3S,4R,5S)-3,4-dihydroxy-2,5-<i>bis</i>(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxy-oxan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol" // "&alpha;-D-Galp-(1->6)-&alpha;-D-Galp-(1->6)-&alpha;-D-Glcp-(1->2)-&beta;-D-Fruf"	666.583
"STEARIC_ACID"	STEARIC_ACID	"octadecanoate (n-C18:0)" // "stearic acid" // "octadecanoic acid"	283.473
"STEAROYL-COA"	STEAROYL-COA	"Stearoyl-CoA (n-C18:0CoA)" // "stearyl-CoA" // "stearyl coenzyme A"	1029.968
"STERONE-RING"	STERONE-RING		232.408
"CPD0-1686"	CPD0-1686	"stigmatellin A"	514.658
"STREPTOMYCIN"	STREPTOMYCIN		584.602
"CPD0-1264"	CPD0-1264	"octanedioate" // "suberic acid" // "octanedioic acid" // "1,6-hexanedicarboxylic acid" // "1,8-octanedioic acid"	172.18
"CPD-8979"	CPD-8979	"succanimic acid" // "succanimate" // "succinamic acid"	116.096
"SUC"	SUC	"succinic acid" // "suc" // "succ" // "butanedioic acid" // "ethylenesuccinic acid"	116.073
"SUCC-S-ALD"	SUCC-S-ALD	"succinyl semialdehyde" // "succ-S-ald" // "succinic semialdehyde"	101.082
"CPD0-2102"	CPD0-2102	"succinate-semialdehyde-thiamin PPi"	524.378
"SUC-COA"	SUC-COA	"suc-coa" // "succ-coenzyme-A" // "succ-<i>S</i>-coenzyme-A" // "succinyl-S-coenzyme-A" // "succ-<i>S</i>-CoA" // "succinylcoenzyme-A" // "succ-CoA" // "suc-co-A" // "succinyl-<i>S</i>-CoA" // "succinyl-coenzyme A"	862.568
"SUCROSE"	SUCROSE	"saccharose" // "Glc(&alpha;1->2&beta;)Fru" // "&beta;-D-fructofuranosyl-(2&harr;1)-&alpha;-D-glucopyranoside"	342.299
"SUCROSE-6P"	SUCROSE-6P	"sucrose-6F-P" // "6-<i>O</i>-phosphonato-&beta;-D-fructofuranosyl &alpha;-D-glucopyranoside"	420.263
"CPD-21029"	CPD-21029		284.72
"CPD-20940"	CPD-20940		250.275
"CPD-15579"	CPD-15579		96.081
"CPD-21030"	CPD-21030		278.328
"CPD-21032"	CPD-21032		253.275
"CPD-21033"	CPD-21033		280.301
"CPD0-2631"	CPD0-2631		172.201
"SULFATE"	SULFATE	"sulfuric acid" // "H2SO4" // "sulphate" // "SO<SUB>4</SUB><SUP>-2</SUP>" // "SO<SUB>4</SUB><SUP>2-</SUP>" // "SO<SUB>4</SUB><SUP>--</SUP>"	96.058
"CPD-11285"	CPD-11285	"Neostrepsan" // "Norsulfasol" // "Norsulfazole"	255.309
"CPD-7046"	CPD-7046	"sulfanediide" // "S<sup>2-</sup>" // "sulfur(2-)"	32.06
"SO3"	SO3	"SO<SUB>3</SUB>" // "SO<SUB>3</SUB><SUP>-2</SUP>"	80.058
"CPD-10246"	CPD-10246		138.095
"CPD-3747"	CPD-3747	"2,3,4,5-tetrahydrothiophene-1,1-dioxide" // "1,1-dioxidetetrahydrothiofuran" // "1,1-dioxothiolan" // "1,1-dioxidetetrahydrothiophene" // "bondelane A" // "bondolane A" // "cyclic tetramethylene sulfone" // "cyclotetramethylene sulfone" // "dihydrobutadiene sulfone" // "dihydrobutadiene sulphone" // "dioxothiolan" // "sulfalone" // "sulfolan" // "sulpholane" // "tetramethylene sulfone" // "sulphoxaline" // "tetrahydrothiophene 1,1-dioxide" // "tetrahydrothiophene 1-dioxide" // "tetrahydrothiophene dioxide" // "thiacyclopentane dioxide" // "thiophene, tetrahydro-, 1,1-dioxide"	120.166
"CPD0-1692"	CPD0-1692		363.367
"SULFUR-DIOXIDE"	SULFUR-DIOXIDE	"SO2" // "sulphur dioxide"	64.059
"CPD0-2556"	CPD0-2556		356.411
"SUPER-OXIDE"	SUPER-OXIDE	"superoxide anion" // "peroxide radical"	31.999
"CPD0-1283"	CPD0-1283		1794.354
"CPD-17573"	CPD-17573	"4-hydroxy-3,5-dimethoxybenzaldehyde azine"	360.366
"TARTRONATE-S-ALD"	TARTRONATE-S-ALD	"2-hydroxy-3-oxopropanoate" // "tartronic semialdehyde" // "hydroxymalonaldehydic acid" // "tartronate-S-ald"	103.054
"TAURINE"	TAURINE	"2-aminoethanesulfonate" // "tauphon" // "taufon" // "2-aminoethanesulfonic acid" // "aminoetylsulphonic acid" // "ethylaminesulphonic acid"	125.142
"CPD-7283"	CPD-7283	"chenodeoxycholoyltaurine" // "<i>N</i>-(3&alpha;,7&alpha;-dihydroxy-5&beta;-cholan-24-oyl)taurine"	498.697
"CPD-3743"	CPD-3743	"2-(((3&alpha;,5&beta;,7&alpha;,12&alpha;)-3,7,12-Trihydroxy-24- oxocholan-24-yl)amino)ethanesulphonic acid" // "2-(((3&alpha;,5&beta;,7&alpha;,12&alpha;)-3,7,12-Trihydroxy-24- oxocholan-24-yl)amino)ethanesulfonic acid" // "2-((3-&alpha;,7-&alpha;,12-&alpha;-trihydroxy-24-oxo-5-&beta;-cholan- 24-yl)amino)ethanesulfonic acid" // "3&alpha;,7&alpha;,12&alpha;-trihydroxy-5&beta;-cholanic acid 24-taurine" // "acidum cholatauricum" // "cholaic acid" // "cholyltaurine" // "ethanesulfonic acid, 2-(((3&alpha;,5&beta;,7&alpha;,12&alpha;)-3,7,12- trihydroxy-24-oxocholan-24-yl)amino)-" // "<i>N</i>-choloyltaurine" // "<i>N</i>-choloyl-taurine"	514.696
"CPD-12457"	CPD-12457		498.697
"CPD0-2617"	CPD0-2617	"TDP-D-quinovose"	
"CPD-12251"	CPD-12251		1913.695
"CPD-20970"	CPD-20970	"tetraoxotellurate(2-)" // "tetraoxotellurate(VI)" // "Te(VI)" // "TeO<sub>4</sub><sup>2-</sup>"	191.598
"CPD-4544"	CPD-4544	"TeO2" // "trioxotellurate(IV)" // "tellurite ion"	175.598
"TEREPHTHALATE"	TEREPHTHALATE	"1,4-bezenedicarboxylic acid" // "p-phthalic acid" // "terephthalic acid" // "1,4-dicarboxybenzene" // "TPA"	164.117
"BUTYL-HYDROPEROXIDE"	BUTYL-HYDROPEROXIDE	"t-butyl hydroperoxide"	90.122
"CPD0-1280"	CPD0-1280		1323.726
"CPD0-2516"	CPD0-2516		155.244
"CPD-20920"	CPD-20920	"TSA"	351.016
"CPD0-1414"	CPD0-1414		444.44
"CPD-7886"	CPD-7886	"tetradecyl aldehyde" // "myristaldehyde" // "myristic aldehyde"	212.375
"CPD-19542"	CPD-19542		146.295
"CPD-13315"	CPD-13315		372.417
"THF"	THF	"H4PteGlu" // "5,6,7,8-tetrahydrofolic acid" // "tetrahydrofolic acid" // "(6S)-tetrahydrofolate" // "H<sub>4</sub>PteGlu<sub>1</sub>" // "tetrahydrofolate" // "tetrahydrafolate" // "5,6,7,8-tetrahydrofolate" // THF // "tetra-H-folate" // "th-folate" // "FH4" // "folate-H4" // "tetrahydropteroylglutamate" // "H4F" // "vitamin B9"	443.418
"CPD-1301"	CPD-1301	"H<sub>4</sub>PteGlu<sub>3</sub>"	699.633
"CPD0-1472"	CPD0-1472	"tetrahydropteroyl-&alpha;-glutamylglutamic acid"	571.525
"CPD0-1354"	CPD0-1354	"tetrahydro-TPP" // "tetrahydrothiamin pyrophosphate"	425.312
"TETRAHYDROTHIOPHENE"	TETRAHYDROTHIOPHENE		88.167
