# Generated by runscripts/reconstruction/metabolism_kinetics/convert_to_flat.py on Tue Feb  4 16:51:54 2020
reactionID	enzymeID	substrateIDs	Temp	rateEquationType	direction	kcat (1/units.s)	kM (units.umol/units.L)	kI (units.umol/units.L)	customRateEquation	customParameters	customParameterConstants	customParameterConstantValues	customParameterVariables	Pubmed ID
"SUGAR-PHOSPHATASE-RXN"	"G6425-MONOMER"	["RIBOSE-5P"]		"standard"		[28]	[2400]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"G6425-MONOMER"	["GLC-6-P"]		"standard"		[22]	[3100]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"G6425-MONOMER"	["ACETYL-P"]		"standard"		[101]	[4900]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"G6425-MONOMER"	["CPD0-2041"]		"standard"		[7.5]	[120]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"EG11195-MONOMER"	["CPD0-2041"]		"standard"		[14]	[33]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"EG11195-MONOMER"	["RIBOSE-5P"]		"standard"		[9.2]	[450]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"EG11195-MONOMER"	["GLC-1-P"]		"standard"		[20]	[210]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"EG11195-MONOMER"	["MANNOSE-1P"]		"standard"		[21]	[530]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"EG11195-MONOMER"	["ERYTHROSE-4P"]		"standard"		[19]	[19]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"EG11195-MONOMER"	["FRU1P"]		"standard"		[11]	[390]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"EG11195-MONOMER"	["FRUCTOSE-6P"]		"standard"		[5.4]	[440]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"EG11195-MONOMER"	["GLC-6-P"]		"standard"		[11]	[810]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"EG11195-MONOMER"	["ACETYL-P"]		"standard"		[24]	[3900]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"EG11470-MONOMER"	["2-DEOXYGLUCOSE-6-PHOSPHATE"]		"standard"		[13]	[7500]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"EG11195-MONOMER"	["GLC-1-P"]	37	"standard"		[12]	[]	[]						"25527541"
"SUGAR-PHOSPHATASE-RXN"	"EG11195-MONOMER"	["GLC-6-P"]	37	"standard"		[9]	[]	[]						"25527541"
"SUGAR-PHOSPHATASE-RXN"	"GLUCOSE-1-PHOSPHAT-CPLX"	["GLC-6-P"]	37	"standard"		[56]	[]	[]						"25527541"
"SUGAR-PHOSPHATASE-RXN"	"EG11195-MONOMER"	["FRUCTOSE-6P"]	37	"standard"		[4]	[]	[]						"25527541"
"SUGAR-PHOSPHATASE-RXN"	"GLUCOSE-1-PHOSPHAT-CPLX"	["FRUCTOSE-6P"]	37	"standard"		[22]	[]	[]						"25527541"
"SUGAR-PHOSPHATASE-RXN"	"GLUCOSE-1-PHOSPHAT-CPLX"	["FRU1P"]	37	"standard"		[22]	[]	[]						"25527541"
"SULFITE-REDUCT-RXN"	"SULFITE-REDUCT-CPLX"	["SO3","NADPH"]	23	"standard"		[30]	[4.3,4.5]	[]						"4150390"
"SULFITE-REDUCT-RXN"	"SULFITE-REDUCT-CPLX"	["SO3"]	25	"standard"		[40]	[]	[]						"Siegel, L.M.; Kamin, H. TPNH-Sulfite reductase (Escherichia coli) Methods Enzymol. 17B 539-545 1971"
"TARTRATE-DEHYDROGENASE-RXN"	"G6986-MONOMER"	["TARTRATE","NAD"]	25	"standard"		[0.26]	[567,600]	[]						"25160617"
"THIOESTER-RXN"	"THIOESTERI-MONOMER"	["LAUROYLCOA-CPD"]	37	"standard"		[10.13]	[870]	[]						"16515533"
"THIOESTER-RXN"	"THIOESTERI-MONOMER"	["LAUROYLCOA-CPD"]	37	"standard"		[10.13]	[146]	[]						"17604237"
"THIOREDOXIN-REDUCT-NADPH-RXN"	"THIOREDOXIN-REDUCT-NADPH-CPLX"	["Ox-Thioredoxin"]		"standard"		[22.8]	[2]	[]						"2187529"
"THIOREDOXIN-REDUCT-NADPH-RXN"	"THIOREDOXIN-REDUCT-NADPH-CPLX"	["Ox-Thioredoxin","NADPH"]		"standard"		[22]	[2.89,1.25]	[]						"2644268"
"THIOREDOXIN-REDUCT-NADPH-RXN"	"THIOREDOXIN-REDUCT-NADPH-CPLX"	["FAD"]	25	"standard"		[33]	[]	[]						"8664260"
"THIOREDOXIN-REDUCT-NADPH-RXN"	"THIOREDOXIN-REDUCT-NADPH-CPLX"	["EG12181-MONOMER"]		"standard"		[7.74]	[33.3]	[]						"15833738"
"THIOSULFATE-SULFURTRANSFERASE-RXN"	"EG10780-MONOMER"	["S2O3"]		"custom"		[260]	[5000]	[]	"kcat*E/(k_S/S_1+k_C/S_2*(1+S_1/ki_s)+1)"	["kcat","k_S","k_C","ki_s","E","S_1","S_2"]	["kcat","k_S","k_C","ki_s"]	[260,3000,21000,100000]	{"E":"EG10780-MONOMER","S_1":"S2O3","S_2":"HCN"}	"3553189"
"THIOSULFATE-SULFURTRANSFERASE-RXN"	"EG10780-MONOMER"	["S2O3","HCN"]		"standard"		[230]	[78000,17000]	[]						"10735872"
"THIOSULFATE-SULFURTRANSFERASE-RXN"	"CPLX0-242"	["S2O3","HCN"]		"standard"		[230]	[78000,17000]	[]						"10735872"
"THIOSULFATE-SULFURTRANSFERASE-RXN"	"EG10780-MONOMER"	["S2O3","HCN"]		"standard"		[64]	[2700,32000]	[]						"19088907"
"THREODEHYD-RXN"	"THREODEHYD-CPLX"	["THR","NAD"]	25	"standard"		[88]	[6500,270]	[]						"22411989"
"THREONINE--TRNA-LIGASE-RXN"	"THRS-CPLX"	["THR-tRNAs"]		"standard"		[0.53]	[0.05]	[]						"8031907"
"THREONINE--TRNA-LIGASE-RXN"	"THRS-CPLX"	["THR"]	37	"standard"		[36]	[0.11]	[]						"10881191"
"THREONINE--TRNA-LIGASE-RXN"	"THRS-CPLX"	["THR","ATP"]	37	"standard"		[90]	[0.201,0.267]	[]						"14690420"
"THREONINE--TRNA-LIGASE-RXN"	"THRS-CPLX"	["THR"]	37	"standard"		[33]	[0.11]	[]						"15507440"
"THREONINE--TRNA-LIGASE-RXN"	"THRS-CPLX"	["THR-tRNAs"]	37	"standard"		[0.05]	[1.5]	[]						"20160114"
"THREONINE-ALDOLASE-RXN"	"LTAA-CPLX"	["THR"]	30	"standard"		[1.033]	[10000]	[]						"21059411"
"THREONINE-ALDOLASE-RXN"	"GLYOHMETRANS-CPLX"	["THR"]	30	"standard"		[0.7167]	[43000]	[]						"21059411"
"THREONINE-ALDOLASE-RXN"	"LTAA-CPLX"	["THR"]	25	"standard"		[1.1]	[40000]	[]						"21119630"
"THRESYN-RXN"	"THRESYN-MONOMER"	["O-PHOSPHO-L-HOMOSERINE","4-PHOSPHONOOXY-THREONINE"]	37	"standard"		[7.33]	[500]	[50]						"7907888"
"THYM-PHOSPH-RXN"	"DEOA-CPLX"	["THYMIDINE"]	25	"standard"		[1770]	[240]	[]						"15658853"
"THYM-PHOSPH-RXN"	"DEOA-CPLX"	["THYMIDINE"]	25	"standard"		[198]	[300]	[]						"17309433"
"THYM-PHOSPH-RXN"	"DEOA-CPLX"	["THYMIDINE"]	25	"standard"		[198]	[300]	[]						"Panova, N.G.; Shcheveleva, E.V.; Alexeev, C.S.; Mukhortov, V.G.; Zuev, A.N.; Mikhailov, S.N.; Esipov, R.S.; Chuvikovsky, D.V.; Miroshnikov, A.I. Use of 4-thiouridine and 4-thiothymidine in studies on pyrimidine nucleoside phosphorylases Mol. Biol. 38 770-776 2004 "
"TRANS-RXN0-277"	"PYRNUTRANSHYDROGEN-CPLX"	["NADPH"]	35	"standard"		[167.9]	[68.3]	[]						"21545646"
"TREHALA-RXN"	"TREHALAPERI-MONOMER"	["TREHALOSE"]	37	"standard"		[199]	[410]	[]						"17455176"
"TREHALOSE6PSYN-RXN"	"TREHALOSE6PSYN-MONOMER"	["CPD-12575"]	30	"standard"		[7.3]	[8600]	[]						"10831428"
"TREHALOSE6PSYN-RXN"	"TREHALOSE6PSYN-MONOMER"	["ALPHA-GLC-6-P"]	30	"standard"		[6.7]	[3700]	[]						"10831428"
"TREHALOSEPHOSPHA-RXN"	"TREHALOSEPHOSPHASYN-MONOMER"	["TREHALOSE-6P"]	30	"standard"		[14.6]	[2600]	[]						"10831428"
"TREHALOSEPHOSPHA-RXN"	"TREHALOSEPHOSPHASYN-MONOMER"	["TREHALOSE-6P"]		"standard"		[9.1]	[610]	[]						"16990279"
"TRIOSEPISOMERIZATION-RXN"	"TPI"	["GAP"]		"standard"		[8700]	[1030]	[]						"8309937"
"TRIOSEPISOMERIZATION-RXN"	"TPI"	["GAP"]	25	"standard"		[9000]	[1030]	[]						"9442062"
"TRIPHOSPHATASE-RXN"	"CPLX0-243"	["P3I"]		"standard"		[16.7]	[910]	[]						"22984449"
"TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN"	"EG11779-MONOMER"	["S-ADENOSYLMETHIONINE"]		"standard"		[3.6]	[6]	[]						"15789416"
"TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN"	"EG10454-MONOMER"	["tRNA-uridine-38-40"]	30	"standard"		[0.144]	[0.0456]	[]						"9174935"
"TRNA-URACIL-5--METHYLTRANSFERASE-RXN"	"EG11022-MONOMER"	["Uracil-54-in-tRNA","S-ADENOSYLMETHIONINE"]		"standard"		[0.317]	[0.08,17]	[]						"2461858"
"TRNA-URACIL-5--METHYLTRANSFERASE-RXN"	"EG11022-MONOMER"	["Uracil-54-in-tRNA"]	15	"standard"		[0.091]	[0.82]	[]						"8794745"
"TRYPTOPHAN--TRNA-LIGASE-RXN"	"TRPS-CPLX"	["ATP","TRP", "TRP-tRNAs"]		"standard"		[1.5,2.0,2]	[190,12.4,0.34]	[]						"8555191"
"TRYPTOPHAN--TRNA-LIGASE-RXN"	"TRPS-CPLX"	["TRP","TRP-tRNAs"]		"standard"		[150.6,13.9]	[16.81,0.62]	[]						"12482597"
"TSA-REDUCT-RXN-GLYCERATE/NAD//TARTRONATE-S-ALD/NADH/PROTON.44."	"TSA-REDUCT-MONOMER"	["TARTRONATE-S-ALD"]	22	"standard"		[23]	[]	[]						"9772162"
"TYROSINE--TRNA-LIGASE-RXN"	"TYRS-CPLX"	["TYR"]	30	"standard"		[0.74]	[3.3]	[]						"11006270"
"TYROSINE--TRNA-LIGASE-RXN"	"TYRS-CPLX"	["TYR"]	37	"standard"		[12]	[5.3]	[]						"12097643"
"TYROSINE--TRNA-LIGASE-RXN"	"PHES-CPLX"	["TYR"]		"standard"		[35]	[2200]	[]						"20160120"
"TYROSINE-AMINOTRANSFERASE-RXN"	"TYRB-DIMER"	["TYR","2-KETOGLUTARATE"]	25	"standard"		[210]	[320,1300]	[]						"8218300"
"TYROSINE-AMINOTRANSFERASE-RXN"	"TYRB-DIMER"	["TYR"]	25	"standard"		[500]	[830]	[]						"8639626"
"TYROSINE-AMINOTRANSFERASE-RXN"	"TYRB-DIMER"	["TYR"]	25	"standard"		[250]	[320]	[]						"14767072"
"UDP-NACMUR-ALA-LIG-RXN"	"CPLX0-8014"	["UDP-N-ACETYLMURAMATE","L-ALPHA-ALANINE","ATP"]	37	"standard"		[6.85]	[58,87,92]	[]						"8550531"
"UDP-NACMUR-ALA-LIG-RXN"	"CPLX0-8014"	["L-ALPHA-ALANINE","UDP-N-ACETYLMURAMATE","ATP"]	37	"standard"		[16.3]	[48,44,130]	[]						"8976565"
"UDP-NACMUR-ALA-LIG-RXN"	"CPLX0-8014"	["UDP-N-ACETYLMURAMATE","ATP","L-ALPHA-ALANINE"]	37	"standard"		[5.3]	[100,450,20]	[]						"17384195"
"UDPACYLGLCNACDEACETYL-RXN"	"UDPACYLGLCNACDEACETYL-MONOMER"	["UDP-OHMYR-ACETYLGLUCOSAMINE"]	30	"standard"		[3.3]	[2.1]	[]						"10026271"
"UDPACYLGLCNACDEACETYL-RXN"	"UDPACYLGLCNACDEACETYL-MONOMER"	["UDP-OHMYR-ACETYLGLUCOSAMINE"]	30	"standard"		[1.5]	[2]	[]						"11237337"
"UDPACYLGLCNACDEACETYL-RXN"	"UDPACYLGLCNACDEACETYL-MONOMER"	["UDP-OHMYR-ACETYLGLUCOSAMINE"]	30	"standard"		[1.5]	[0.19]	[]						"15705580"
"UDPACYLGLCNACDEACETYL-RXN"	"UDPACYLGLCNACDEACETYL-MONOMER"	["UDP-OHMYR-ACETYLGLUCOSAMINE"]	30	"standard"		[8.83]	[0.5]	[]						"20136146"
"UDPGLCNACEPIM-RXN"	"CPLX0-8008"	["UDP-N-ACETYL-D-GLUCOSAMINE"]	37	"custom"	"forward"	[7.1]	[600]	[]	"kcat*E*(S^n)/(km + S^n)"	["kcat","km","n","S","E"]	["kcat","km","n"]	[7.1,600,1.8]	{"E":"CPLX0-8008","S":"UDP-N-ACETYL-D-GLUCOSAMINE"}	"15210128"
"UDPGLUCEPIM-RXN"	"UDPGLUCEPIM-CPLX"	["CPD-14553"]	27	"standard"		[500]	[160]	[]						"7873670"
"UDPGLUCEPIM-RXN"	"UDPGLUCEPIM-CPLX"	["CPD-14553"]		"standard"		[760]	[225]	[]						"9271498"
"UDPGLUCEPIM-RXN"	"UDPGLUCEPIM-CPLX"	["CPD-14553"]		"standard"		[500]	[160]	[]						"14235524"
"UDPGLUCEPIM-RXN"	"UDPGLUCEPIM-CPLX"	["CPD-14553"]	35	"standard"		[750]	[255]	[]						"20717852"
"UDPGLUCEPIM-RXN"	"UDPGLUCEPIM-CPLX"	["CPD-12575"]	24	"standard"		[18]	[1200]	[]						"Chen, X.; Kowal, P.; Hamad, S.; Fan, H.; Wang, P.G. Cloning, expression and characterization of a UDP-galactose 4-epimerase from Escherichia coli Biotechnol. Lett. 21 1131-1135 1999 "
"UDPGLUCEPIM-RXN"	"UDPGLUCEPIM-CPLX"	["CPD-14553"]	24	"standard"		[500]	[160]	[]						"Chen, X.; Kowal, P.; Hamad, S.; Fan, H.; Wang, P.G. Cloning, expression and characterization of a UDP-galactose 4-epimerase from Escherichia coli Biotechnol. Lett. 21 1131-1135 1999 "
"UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN"	"CPLX0-8016"	["R-3-hydroxymyristoyl-ACPs","OH-MYRISTOYL"]	30	"standard"		[23]	[3.2,2.5]	[]						"18422345"
"UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN"	"CPLX0-8016"	["R-3-hydroxymyristoyl-ACPs","UDP-OHMYR-GLUCOSAMINE"]	25	"standard"		[3.0]	[12,4]	[]						"22381368"
"UDPNACETYLGLUCOSAMACYLTRANS-RXN"	"UDPNACETYLGLUCOSAMACYLTRANS-CPLX"	["UDP-N-ACETYL-D-GLUCOSAMINE"]	30	"standard"		[7.17]	[820]	[]						"10480918"
"UDPNACETYLGLUCOSAMACYLTRANS-RXN"	"UDPNACETYLGLUCOSAMACYLTRANS-CPLX"	["R-3-hydroxymyristoyl-ACPs","UDP-N-ACETYL-D-GLUCOSAMINE"]	25	"standard"		[3.6]	[10,600]	[]						"22381368"
"UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN"	"UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER"	["UDP-N-ACETYL-D-GLUCOSAMINE","PHOSPHO-ENOL-PYRUVATE"]		"standard"		[4.75]	[2500,1000]	[]						"1512209"
"UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN"	"UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER"	["PHOSPHO-ENOL-PYRUVATE","UDP-ACETYL-CARBOXYVINYL-GLUCOSAMINE"]	37	"standard"		[8.9]	[4.1,6.3]	[]						"11820287"
"UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN"	"UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER"	["UDP-N-ACETYL-D-GLUCOSAMINE","PHOSPHO-ENOL-PYRUVATE"]		"standard"		[3.8]	[15,0.4]	[]						"21822642"
"UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN"	"UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER"	["UDP-N-ACETYL-D-GLUCOSAMINE","PHOSPHO-ENOL-PYRUVATE"]	37	"standard"		[2.4]	[36,0.84]	[]						"Dube, S.; Nanda, K.; Rani, R.; Kaur, N.; Nagpal, J.; Upadhyay, D.; Cliffe, I.; Saini, K.; Purnapatre, K. UDP-N-acetylglucosamine enolpyruvyl transferase from Pseudomonas aeruginosa World J. Microbiol. Biotechnol. 26 1623-1629 2010 "
"UDPNACETYLMURAMATEDEHYDROG-RXN"	"UDPNACETYLMURAMATEDEHYDROG-MONOMER"	["UDP-ACETYL-CARBOXYVINYL-GLUCOSAMINE"]		"standard"		[18]	[15]	[]						"16436710"
"UDPNACETYLMURAMATEDEHYDROG-RXN"	"UDPNACETYLMURAMATEDEHYDROG-MONOMER"	["NADPH"]		"standard"		[15]	[11]	[]						"16436710"
"UGD-RXN"	"CPLX0-8098"	["CPD-12575"]	25	"standard"		[11.3]	[]	[]						"8689233"
"UNDECAPRENYL-DIPHOSPHATASE-RXN"	"PGPPHOSPHAB-MONOMER"	["UNDECAPRENYL-DIPHOSPHATE"]	37	"standard"		[50]	[360]	[]						"18411271"
"URA-PHOSPH-RXN"	"DEOA-CPLX"	["DEOXYURIDINE"]	25	"standard"		[35]	[320]	[]						"17309433"
"UROGENIIISYN-RXN"	"UROGENIIISYN-MONOMER"	["HYDROXYMETHYLBILANE"]		"standard"		[500]	[5]	[]						"2557837"
"URPHOS-RXN"	"URPHOS-CPLX"	["URIDINE"]	25	"standard"		[98]	[80]	[]						"Panova, N.G.; Shcheveleva, E.V.; Alexeev, C.S.; Mukhortov, V.G.; Zuev, A.N.; Mikhailov, S.N.; Esipov, R.S.; Chuvikovsky, D.V.; Miroshnikov, A.I. Use of 4-thiouridine and 4-thiothymidine in studies on pyrimidine nucleoside phosphorylases Mol. Biol. 38 770-776 2004 "
"VALINE--TRNA-LIGASE-RXN"	"VALS-MONOMER"	["VAL-tRNAs"]	25	"standard"		[1.7]	[0.008]	[]						"12475234"
"VALINE--TRNA-LIGASE-RXN"	"VALS-MONOMER"	["VAL"]	37	"standard"		[13.9]	[4.3]	[]						"14970394"
"VALINE--TRNA-LIGASE-RXN"	"VALS-MONOMER"	["ATP"]	37	"standard"		[12.9]	[9400]	[]						"20498377"
"VALINE--TRNA-LIGASE-RXN-VAL-tRNAs/VAL/ATP/PROTON//Charged-VAL-tRNAs/AMP/PPI.52."	"VALS-MONOMER"	["VAL-tRNAs"]		"standard"		[4]	[]	[]						"16843487"
"XANPRIBOSYLTRAN-RXN"	"GPT-CPLX"	["XANTHINE"]	25	"standard"		[150]	[30.5]	[]						"9100006"
"XYLULOKIN-RXN"	"CPLX0-7466"	["D-XYLULOSE", "ATP"]	25	"standard"		[255]	[290,150]	[]						"17123542"
