"name"	"comments"	"mw"	"location"	"reactionId"	"id"
"MetJ-S-adenosylmethionine"		[0.0, 0.0, 0.0, 0.0, 0.0, 12136.771, 399.451, 0.0, 0.0]	["c"]	"MONOMER0-157_RXN"	"MONOMER0-157"
"MalT-Maltotriose-ATP DNA-binding transcriptional activator"		[0.0, 0.0, 0.0, 0.0, 0.0, 103098.736, 1007.588, 0.0, 0.0]	["c"]	"MONOMER0-158_RXN"	"MONOMER0-158"
"LacI-allolactose"		[0.0, 0.0, 0.0, 0.0, 0.0, 38556.248, 342.297, 0.0, 0.0]	["c"]	"MONOMER0-159_RXN"	"MONOMER0-159"
"DnaA-ATP transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 52522.984, 503.150, 0.0, 0.0]	["c"]	"MONOMER0-160_RXN"	"MONOMER0-160"
"MelR-Melibiose transcriptional activator"		[0.0, 0.0, 0.0, 0.0, 0.0, 34930.075, 342.297, 0.0, 0.0]	["c"]	"MONOMER0-161_RXN"	"MONOMER0-161"
"TyrR-Tyrosine DNA-binding transcriptional repressor"		[0.0, 0.0, 0.0, 0.0, 0.0, 57644.303, 181.191, 0.0, 0.0]	["c"]	"MONOMER0-162_RXN"	"MONOMER0-162"
"TyrR-Phenylalanine DNA-binding transcriptional repressor"		[0.0, 0.0, 0.0, 0.0, 0.0, 57644.303, 165.192, 0.0, 0.0]	["c"]	"MONOMER0-163_RXN"	"MONOMER0-163"
"CynR-Cyanate DNA-binding transcriptional activator"		[0.0, 0.0, 0.0, 0.0, 0.0, 32957.003, 42.017, 0.0, 0.0]	["c"]	"MONOMER0-164_RXN"	"MONOMER0-164"
"XylR-Xylose DNA-binding transcriptional activator"		[0.0, 0.0, 0.0, 0.0, 0.0, 44863.313, 150.130, 0.0, 0.0]	["c"]	"MONOMER0-165_RXN"	"MONOMER0-165"
"NikR-Ni transcriptional repressor"		[0.0, 0.0, 0.0, 0.0, 0.0, 15085.775, 58.693, 0.0, 0.0]	["c"]	"MONOMER0-1781_RXN"	"MONOMER0-1781"
"FhlA-Formate DNA-binding transcriptional activator"		[0.0, 0.0, 0.0, 0.0, 0.0, 78450.139, 45.017, 0.0, 0.0]	["c"]	"MONOMER0-183_RXN"	"MONOMER0-183"
"HcaR-HCA DNA-binding transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 32835.398, 149.169, 0.0, 0.0]	["c"]	"MONOMER0-2081_RXN"	"MONOMER0-2081"
		[0.0, 0.0, 0.0, 0.0, 0.0, 29296.263, 193.131, 0.0, 0.0]	["c"]	"MONOMER0-2101-CPD-12537_RXN"	"MONOMER0-2101-CPD-12537"
"UlaR-L-ascorbate-6P"		[0.0, 0.0, 0.0, 0.0, 0.0, 27604.035, 253.079, 0.0, 0.0]	["c"]	"MONOMER0-2162_RXN"	"MONOMER0-2162"
"AllR-glyox"		[0.0, 0.0, 0.0, 0.0, 0.0, 29265.762, 73.027, 0.0, 0.0]	["c"]	"MONOMER0-2201_RXN"	"MONOMER0-2201"
"AllS-allantoin DNA-binding transcriptional activator"		[0.0, 0.0, 0.0, 0.0, 0.0, 34510.816, 158.117, 0.0, 0.0]	["c"]	"MONOMER0-2221_RXN"	"MONOMER0-2221"
		[0.0, 0.0, 0.0, 0.0, 0.0, 44540.433, 299.172, 0.0, 0.0]	["c"]	"MONOMER0-2261-CPD-16168_RXN"	"MONOMER0-2261-CPD-16168"
		[0.0, 0.0, 0.0, 0.0, 0.0, 29518.391, 308.263, 0.0, 0.0]	["c"]	"MONOMER0-2341-CPD0-1122_RXN"	"MONOMER0-2341-CPD0-1122"
		[0.0, 0.0, 0.0, 0.0, 0.0, 29518.391, 308.263, 0.0, 0.0]	["c"]	"MONOMER0-2341-CPD0-1123_RXN"	"MONOMER0-2341-CPD0-1123"
"PrpR-2-methylcitrate DNA-binding transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 58651.681, 203.126, 0.0, 0.0]	["c"]	"MONOMER0-2421_RXN"	"MONOMER0-2421"
"MtlR-mannitol"		[0.0, 0.0, 0.0, 0.0, 0.0, 21980.153, 182.172, 0.0, 0.0]	["c"]	"MONOMER0-2461_RXN"	"MONOMER0-2461"
		[0.0, 0.0, 0.0, 0.0, 0.0, 32359.409, 180.156, 0.0, 0.0]	["c"]	"MONOMER0-2482-CPD-15629_RXN"	"MONOMER0-2482-CPD-15629"
"NhaR-Na+ DNA-binding transcriptional activator"		[0.0, 0.0, 0.0, 0.0, 0.0, 34276.532, 22.990, 0.0, 0.0]	["c"]	"MONOMER0-46_RXN"	"MONOMER0-46"
"BetI-choline"		[0.0, 0.0, 0.0, 0.0, 0.0, 21821.161, 104.173, 0.0, 0.0]	["c"]	"MONOMER0-49_RXN"	"MONOMER0-49"
"GlcC-Glycolate DNA-binding transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 28831.350, 75.043, 0.0, 0.0]	["c"]	"MONOMER0-562_RXN"	"MONOMER0-562"
"GcvR-gly"		[0.0, 0.0, 0.0, 0.0, 0.0, 20742.640, 75.067, 0.0, 0.0]	["c"]	"MONOMER0-941_RXN"	"MONOMER0-941"
"MutHLS complex, methyl-directed mismatch repair"		[0.0, 0.0, 0.0, 0.0, 0.0, 283896.781, 0.0, 0.0, 0.0]	["c"]	"MUTHLS-CPLX_RXN"	"MUTHLS-CPLX"
"N-acetylglutamate synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 294937.638, 0.0, 0.0, 0.0]	["c"]	"N-ACETYLTRANSFER-CPLX_RXN"	"N-ACETYLTRANSFER-CPLX"
"NAD synthetase, NH3-dependent"		[0.0, 0.0, 0.0, 0.0, 0.0, 61263.810, 0.0, 0.0, 0.0]	["c"]	"NAD-SYNTH-CPLX_RXN"	"NAD-SYNTH-CPLX"
"NADH:ubiquinone oxidoreductase I"		[0.0, 0.0, 0.0, 0.0, 0.0, 540380.700, 0.0, 0.0, 0.0]	["i"]	"NADH-DHI-CPLX_RXN"	"NADH-DHI-CPLX"
"fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 147552.702, 0.0, 0.0, 0.0]	["c"]	"NAG1P-URIDYLTRANS-CPLX_RXN"	"NAG1P-URIDYLTRANS-CPLX"
"N-acetylglucosamine-6-phosphate deacetylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 163764.872, 0.0, 0.0, 0.0]	["c"]	"NAG6PDEACET-CPLX_RXN"	"NAG6PDEACET-CPLX"
"periplasmic nitrate reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 189262.535, 0.0, 0.0, 0.0]	["i"]	"NAP-CPLX_RXN"	"NAP-CPLX"
"NarQ sensory histidine kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 127316.024, 0.0, 0.0, 0.0]	["i"]	"NARQ-CPLX_RXN"	"NARQ-CPLX"
"NarX sensory histidine kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 134156.426, 0.0, 0.0, 0.0]	["i"]	"NARX-CPLX_RXN"	"NARX-CPLX"
"dimer of large subunit of nitrite reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 186209.228, 0.0, 0.0, 0.0]	["c"]	"NIRB-CPLX_RXN"	"NIRB-CPLX"
"nitrate reductase A"		[0.0, 0.0, 0.0, 0.0, 0.0, 448080.216, 0.0, 0.0, 0.0]	["i"]	"NITRATREDUCTA-CPLX_RXN"	"NITRATREDUCTA-CPLX"
"nitrate reductase Z"		[0.0, 0.0, 0.0, 0.0, 0.0, 224788.437, 0.0, 0.0, 0.0]	["i"]	"NITRATREDUCTZ-CPLX_RXN"	"NITRATREDUCTZ-CPLX"
"nitrite reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 198488.246, 0.0, 0.0, 0.0]	["c"]	"NITRITREDUCT-CPLX_RXN"	"NITRITREDUCT-CPLX"
"anaerobic nucleoside-triphosphate reductase activating system"		[0.0, 0.0, 0.0, 0.0, 0.0, 222673.768, 0.0, 0.0, 0.0]	["c"]	"NRDACTMULTI-CPLX_RXN"	"NRDACTMULTI-CPLX"
"ribonucleoside-diphosphate reductase 2, &alpha; subunit dimer"		[0.0, 0.0, 0.0, 0.0, 0.0, 160904.456, 0.0, 0.0, 0.0]	["c"]	"NRDE-CPLX_RXN"	"NRDE-CPLX"
"ribonucleoside-diphosphate reductase 2, &beta; subunit dimer"		[0.0, 0.0, 0.0, 0.0, 0.0, 72850.452, 0.0, 0.0, 0.0]	["c"]	"NRDF-CPLX_RXN"	"NRDF-CPLX"
"formate dependent nitrite reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 134042.958, 0.0, 0.0, 0.0]	["i"]	"NRFMULTI-CPLX_RXN"	"NRFMULTI-CPLX"
"nucleoside diphosphate kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 61837.880, 0.0, 0.0, 0.0]	["c"]	"NUCLEOSIDE-DIP-KIN-CPLX_RXN"	"NUCLEOSIDE-DIP-KIN-CPLX"
"O-succinylhomoserine lyase / O-succinylhomoserine(thiol)-lyase"		[0.0, 0.0, 0.0, 0.0, 0.0, 166178.072, 0.0, 0.0, 0.0]	["c"]	"O-SUCCHOMOSERLYASE-CPLX_RXN"	"O-SUCCHOMOSERLYASE-CPLX"
"ornithine carbamoyltransferase chain F"		[0.0, 0.0, 0.0, 0.0, 0.0, 110454.768, 0.0, 0.0, 0.0]	["c"]	"ORNCARBAMTRANSFERF-CPLX_RXN"	"ORNCARBAMTRANSFERF-CPLX"
"ornithine carbamoyltransferase chain I"		[0.0, 0.0, 0.0, 0.0, 0.0, 110691.600, 0.0, 0.0, 0.0]	["c"]	"ORNCARBAMTRANSFERI-CPLX_RXN"	"ORNCARBAMTRANSFERI-CPLX"
"ornithine decarboxylase, biosynthetic"		[0.0, 0.0, 0.0, 0.0, 0.0, 158790.658, 0.0, 0.0, 0.0]	["c"]	"ORNDECARBOX-BIO-CPLX_RXN"	"ORNDECARBOX-BIO-CPLX"
"ornithine decarboxylase, degradative"		[0.0, 0.0, 0.0, 0.0, 0.0, 164787.992, 0.0, 0.0, 0.0]	["c"]	"ORNDECARBOXDEG-CPLX_RXN"	"ORNDECARBOXDEG-CPLX"
"orotate phosphoribosyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 47122.078, 0.0, 0.0, 0.0]	["c"]	"OROPRIBTRANS-CPLX_RXN"	"OROPRIBTRANS-CPLX"
"orotidine-5'-phosphate decarboxylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 52694.698, 0.0, 0.0, 0.0]	["c"]	"OROTPDECARB-CPLX_RXN"	"OROTPDECARB-CPLX"
"4-amino-4-deoxychorismate synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 71718.521, 0.0, 0.0, 0.0]	["c"]	"PABASYN-CPLX_RXN"	"PABASYN-CPLX"
"para-aminobenzoate synthase multi-enzyme complex"		[0.0, 0.0, 0.0, 0.0, 0.0, 131142.919, 0.0, 0.0, 0.0]	["c"]	"PABSYNMULTI-CPLX_RXN"	"PABSYNMULTI-CPLX"
"pantothenate synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 63125.462, 0.0, 0.0, 0.0]	["c"]	"PANTOATE-BETA-ALANINE-LIG-CPLX_RXN"	"PANTOATE-BETA-ALANINE-LIG-CPLX"
"pantothenate kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 72713.772, 0.0, 0.0, 0.0]	["c"]	"PANTOTHENATE-KIN-CPLX_RXN"	"PANTOTHENATE-KIN-CPLX"
"3'-phospho-adenylylsulfate reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 55939.748, 0.0, 0.0, 0.0]	["c"]	"PAPSSULFOTRANS-CPLX_RXN"	"PAPSSULFOTRANS-CPLX"
"AraC DNA-binding transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 66762.072, 0.0, 0.0, 0.0]	["c"]	"PC00003_RXN"	"PC00003"
"CRP transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 47285.116, 0.0, 0.0, 0.0]	["c"]	"PC00004_RXN"	"PC00004"
"ArgR transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 101937.270, 0.0, 0.0, 0.0]	["c"]	"PC00005_RXN"	"PC00005"
"TrpR transcriptional repressor"		[0.0, 0.0, 0.0, 0.0, 0.0, 24704.370, 0.0, 0.0, 0.0]	["c"]	"PC00007_RXN"	"PC00007"
"LexA DNA-binding transcriptional repressor"		[0.0, 0.0, 0.0, 0.0, 0.0, 44711.588, 0.0, 0.0, 0.0]	["c"]	"PC00010_RXN"	"PC00010"
"IHF DNA-binding transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 22011.210, 0.0, 0.0, 0.0]	["c"]	"PC00027_RXN"	"PC00027"
"PurR transcriptional repressor"		[0.0, 0.0, 0.0, 0.0, 0.0, 76343.982, 0.0, 0.0, 0.0]	["c"]	"PC00033_RXN"	"PC00033"
"CysB transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 144598.392, 0.0, 0.0, 0.0]	["c"]	"PC00040_RXN"	"PC00040"
"Cra DNA-binding transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 151861.756, 0.0, 0.0, 0.0]	["c"]	"PC00061_RXN"	"PC00061"
"GatR DNA-binding transcriptional repressor"		[0.0, 0.0, 0.0, 0.0, 0.0, 28252.659, 0.0, 0.0, 0.0]	["c"]	"PC00063_RXN"	"PC00063"
"RcsAB DNA-binding transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 47193.284, 0.0, 0.0, 0.0]	["c"]	"PC00084_RXN"	"PC00084"
"RhaS transcriptional activator"		[0.0, 0.0, 0.0, 0.0, 0.0, 64616.796, 0.0, 0.0, 0.0]	["c"]	"PC00086_RXN"	"PC00086"
"MngR DNA-binding transcriptional repressor"		[0.0, 0.0, 0.0, 0.0, 0.0, 56542.836, 0.0, 0.0, 0.0]	["c"]	"PC00103_RXN"	"PC00103"
"pyridoxine 5'-phosphate oxidase / pyridoxamine 5'-phosphate oxidase"		[0.0, 0.0, 0.0, 0.0, 0.0, 51098.582, 0.0, 0.0, 0.0]	["c"]	"PDXH-CPLX_RXN"	"PDXH-CPLX"
"pyridoxamine kinase / hydroxymethylpyrimidine kinase / pyridoxal kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 123357.788, 0.0, 0.0, 0.0]	["c"]	"PDXK-CPLX_RXN"	"PDXK-CPLX"
"phosphoenolpyruvate carboxylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 396183.576, 0.0, 0.0, 0.0]	["c"]	"PEPCARBOX-CPLX_RXN"	"PEPCARBOX-CPLX"
"phosphoenolpyruvate synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 174804.418, 0.0, 0.0, 0.0]	["c"]	"PEPSYNTH-CPLX_RXN"	"PEPSYNTH-CPLX"
"&alpha;-ketoglutarate reductase / D-3-phosphoglycerate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 176671.584, 0.0, 0.0, 0.0]	["c"]	"PGLYCDEHYDROG-CPLX_RXN"	"PGLYCDEHYDROG-CPLX"
"phenylacetaldehyde dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 107376.542, 0.0, 0.0, 0.0]	["c"]	"PHENDEHYD-CPLX_RXN"	"PHENDEHYD-CPLX"
"phenylalanyl-tRNA synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 248346.282, 0.0, 0.0, 0.0]	["c"]	"PHES-CPLX_RXN"	"PHES-CPLX"
"PhoR sensory histidine kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 99217.306, 0.0, 0.0, 0.0]	["i"]	"PHOR-CPLX_RXN"	"PHOR-CPLX"
"phosphate acetyltransferase / phosphate propionyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 462757.350, 0.0, 0.0, 0.0]	["c"]	"PHOSACETYLTRANS-CPLX_RXN"	"PHOSACETYLTRANS-CPLX"
"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase"		[0.0, 0.0, 0.0, 0.0, 0.0, 57104.916, 0.0, 0.0, 0.0]	["c"]	"PHOSGLYCMUTASE_RXN"	"PHOSGLYCMUTASE"
"phosphatidylserine synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 52810.081, 0.0, 0.0, 0.0]	["i"]	"PHOSPHASERSYN-CPLX_RXN"	"PHOSPHASERSYN-CPLX"
"nitrogen regulatory protein GlnK"		[0.0, 0.0, 0.0, 0.0, 0.0, 36774.750, 0.0, 0.0, 0.0]	["c"]	"PII2-CPLX_RXN"	"PII2-CPLX"
"nitrogen regulatory protein P-II 1"		[0.0, 0.0, 0.0, 0.0, 0.0, 37267.428, 0.0, 0.0, 0.0]	["c"]	"PIIPROTEIN-CPLX_RXN"	"PIIPROTEIN-CPLX"
"pyruvate kinase I"		[0.0, 0.0, 0.0, 0.0, 0.0, 202890.448, 0.0, 0.0, 0.0]	["c"]	"PKI-COMPLEX_RXN"	"PKI-COMPLEX"
"pyruvate kinase II"		[0.0, 0.0, 0.0, 0.0, 0.0, 205417.504, 0.0, 0.0, 0.0]	["c"]	"PKII-CPLX_RXN"	"PKII-CPLX"
"porphobilinogen synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 284919.200, 0.0, 0.0, 0.0]	["c"]	"PORPHOBILSYNTH-CPLX_RXN"	"PORPHOBILSYNTH-CPLX"
"polyphosphate kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 160879.782, 0.0, 0.0, 0.0]	["s"]	"PPK-CPLX_RXN"	"PPK-CPLX"
"guanosine-5'-triphosphate, 3'-diphosphate pyrophosphatase"		[0.0, 0.0, 0.0, 0.0, 0.0, 109726.662, 0.0, 0.0, 0.0]	["c"]	"PPPGPPHYDRO-CPLX_RXN"	"PPPGPPHYDRO-CPLX"
"exopolyphosphatase"		[0.0, 0.0, 0.0, 0.0, 0.0, 116266.440, 0.0, 0.0, 0.0]	["i"]	"PPX-CPLX_RXN"	"PPX-CPLX"
"&gamma;-glutamyl kinase-GP-reductase multienzyme complex"		[0.0, 0.0, 0.0, 0.0, 0.0, 334691.268, 0.0, 0.0, 0.0]	["c"]	"PROLINEMULTI-CPLX_RXN"	"PROLINEMULTI-CPLX"
"prolyl-tRNA synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 127347.396, 0.0, 0.0, 0.0]	["c"]	"PROS-CPLX_RXN"	"PROS-CPLX"
"amidophosphoribosyl transferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 225896.728, 0.0, 0.0, 0.0]	["c"]	"PRPPAMIDOTRANS-CPLX_RXN"	"PRPPAMIDOTRANS-CPLX"
"phosphohydroxythreonine aminotransferase / 3-phosphoserine aminotransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 79550.834, 0.0, 0.0, 0.0]	["c"]	"PSERTRANSAM-CPLX_RXN"	"PSERTRANSAM-CPLX"
"N5-carboxyaminoimidazole ribonucleotide mutase"		[0.0, 0.0, 0.0, 0.0, 0.0, 142218.968, 0.0, 0.0, 0.0]	["c"]	"PURE-CPLX_RXN"	"PURE-CPLX"
"N5-carboxyaminoimidazole ribonucleotide synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 78904.428, 0.0, 0.0, 0.0]	["c"]	"PURK-CPLX_RXN"	"PURK-CPLX"
"fused PutA DNA-binding transcriptional repressor / proline dehydrogenase / 1-pyrroline-5-carboxylate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 287587.136, 0.0, 0.0, 0.0]	["c"]	"PUTA-CPLX_RXN"	"PUTA-CPLX"
"active PutA DNA-binding transcriptional repressor / proline dehydrogenase / 1-pyrroline-5-carboxylate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 287587.136, 230.264, 0.0, 0.0]	["c"]	"PUTA-CPLXBND_RXN"	"PUTA-CPLXBND"
"pyridine nucleotide transhydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 206665.688, 0.0, 0.0, 0.0]	["i"]	"PYRNUTRANSHYDROGEN-CPLX_RXN"	"PYRNUTRANSHYDROGEN-CPLX"
"pyrroline-5-carboxylate reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 281410.070, 0.0, 0.0, 0.0]	["c"]	"PYRROLINECARBREDUCT-CPLX_RXN"	"PYRROLINECARBREDUCT-CPLX"
"pyruvate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 4585443.312, 0.0, 0.0, 0.0]	["i"]	"PYRUVATEDEH-CPLX_RXN"	"PYRUVATEDEH-CPLX"
"pyruvate formate-lyase (inactive)"		[0.0, 0.0, 0.0, 0.0, 0.0, 170688.980, 0.0, 0.0, 0.0]	["c"]	"PYRUVFORMLY-INACTIVE-CPLX_RXN"	"PYRUVFORMLY-INACTIVE-CPLX"
"acetoin synthesis / pyruvate oxidase"		[0.0, 0.0, 0.0, 0.0, 0.0, 247998.404, 0.0, 0.0, 0.0]	["i"]	"PYRUVOXID-CPLX_RXN"	"PYRUVOXID-CPLX"
"quinone oxidoreductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 70348.628, 0.0, 0.0, 0.0]	["c"]	"QOR-CPLX_RXN"	"QOR-CPLX"
"quinolinate phosphoribosyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 65498.150, 0.0, 0.0, 0.0]	["c"]	"QUINOPRIBOTRANS-CPLX_RXN"	"QUINOPRIBOTRANS-CPLX"
"RecBCD"		[0.0, 0.0, 0.0, 0.0, 0.0, 329605.670, 0.0, 0.0, 0.0]	["c"]	"RECBCD_RXN"	"RECBCD"
"RecFOR complex"		[0.0, 0.0, 0.0, 0.0, 0.0, 89870.105, 0.0, 0.0, 0.0]	["c"]	"RECFOR-CPLX_RXN"	"RECFOR-CPLX"
"rhamnulose-1-phosphate aldolase"		[0.0, 0.0, 0.0, 0.0, 0.0, 120550.248, 0.0, 0.0, 0.0]	["c"]	"RHAMNULPALDOL-CPLX_RXN"	"RHAMNULPALDOL-CPLX"
"ribose-5-phosphate isomerase A"		[0.0, 0.0, 0.0, 0.0, 0.0, 45708.890, 0.0, 0.0, 0.0]	["c"]	"RIB5PISOMA-CPLX_RXN"	"RIB5PISOMA-CPLX"
"allose-6-phosphate isomerase / ribose-5-phosphate isomerase B"		[0.0, 0.0, 0.0, 0.0, 0.0, 32144.774, 0.0, 0.0, 0.0]	["c"]	"RIB5PISOMB-CPLX_RXN"	"RIB5PISOMB-CPLX"
"ribonucleoside diphosphate reductase 1"		[0.0, 0.0, 0.0, 0.0, 0.0, 258507.502, 0.0, 0.0, 0.0]	["c"]	"RIBONUCLEOSIDE-DIP-REDUCTI-CPLX_RXN"	"RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"
"ribonucleoside-diphosphate reductase 2"		[0.0, 0.0, 0.0, 0.0, 0.0, 233754.908, 0.0, 0.0, 0.0]	["c"]	"RIBONUCLEOSIDE-DIP-REDUCTII-CPLX_RXN"	"RIBONUCLEOSIDE-DIP-REDUCTII-CPLX"
"ribonucleoside-triphosphate reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 160033.720, 0.0, 0.0, 0.0]	["c"]	"RIBONUCLEOSIDE-TRIP-REDUCT-CPLX_RXN"	"RIBONUCLEOSIDE-TRIP-REDUCT-CPLX"
"L-ribulokinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 122145.130, 0.0, 0.0, 0.0]	["c"]	"RIBULOKIN-CPLX_RXN"	"RIBULOKIN-CPLX"
"L-ribulose 5-phosphate 4-epimerase"		[0.0, 0.0, 0.0, 0.0, 0.0, 102043.812, 0.0, 0.0, 0.0]	["c"]	"RIBULPEPIM-CPLX_RXN"	"RIBULPEPIM-CPLX"
"resolvasome"		[0.0, 0.0, 0.0, 0.0, 0.0, 571650.606, 0.0, 0.0, 0.0]	["c"]	"RUVABC-CPLX_RXN"	"RUVABC-CPLX"
"methionine adenosyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 167746.696, 0.0, 0.0, 0.0]	["c"]	"S-ADENMETSYN-CPLX_RXN"	"S-ADENMETSYN-CPLX"
"phosphoribosylaminoimidazole-succinocarboxamide synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 80964.198, 0.0, 0.0, 0.0]	["c"]	"SAICARSYN-CPLX_RXN"	"SAICARSYN-CPLX"
"Sec Translocation Complex"		[0.0, 0.0, 0.0, 0.0, 0.0, 248910.057, 0.0, 0.0, 0.0]	["i"]	"SEC-SECRETION-CPLX_RXN"	"SEC-SECRETION-CPLX"
"SecD-SecF-YajC-YidC Secretion Complex"		[0.0, 0.0, 0.0, 0.0, 0.0, 175366.255, 0.0, 0.0, 0.0]	["i"]	"SECD-SECF-YAJC-YIDC-CPLX_RXN"	"SECD-SECF-YAJC-YIDC-CPLX"
"SecYEG translocase"		[0.0, 0.0, 0.0, 0.0, 0.0, 73543.802, 0.0, 0.0, 0.0]	["i"]	"SECE-G-Y-CPLX_RXN"	"SECE-G-Y-CPLX"
"seryl-tRNA synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 96800.258, 0.0, 0.0, 0.0]	["c"]	"SERS-CPLX_RXN"	"SERS-CPLX"
"uroporphyrin III C-methyltransferase [multifunctional]"		[0.0, 0.0, 0.0, 0.0, 0.0, 99827.024, 0.0, 0.0, 0.0]	["c"]	"SIROHEMESYN-CPLX_RXN"	"SIROHEMESYN-CPLX"
"sorbitol-6-phosphate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 111423.936, 0.0, 0.0, 0.0]	["c"]	"SORB6PDEHYDROG-CPLX_RXN"	"SORB6PDEHYDROG-CPLX"
"spermidine acetyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 87532.308, 0.0, 0.0, 0.0]	["c"]	"SPERMACTRAN-CPLX_RXN"	"SPERMACTRAN-CPLX"
"spermidine synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 64612.822, 0.0, 0.0, 0.0]	["c"]	"SPERMIDINESYN-CPLX_RXN"	"SPERMIDINESYN-CPLX"
"Signal Recognition Particle Protein Translocation System"		[0.0, 0.0, 0.0, 36913.058, 0.0, 104263.792, 0.0, 0.0, 0.0]	["i"]	"SRP-CPLX_RXN"	"SRP-CPLX"
"succinate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 118349.944, 0.0, 0.0, 0.0]	["i"]	"SUCC-DEHASE_RXN"	"SUCC-DEHASE"
"succinyl-CoA synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 142320.702, 0.0, 0.0, 0.0]	["c"]	"SUCCCOASYN_RXN"	"SUCCCOASYN"
"succinylornithine transaminase"		[0.0, 0.0, 0.0, 0.0, 0.0, 87314.968, 0.0, 0.0, 0.0]	["c"]	"SUCCORNTRANSAM-CPLX_RXN"	"SUCCORNTRANSAM-CPLX"
"sulfate adenylyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 350911.920, 0.0, 0.0, 0.0]	["c"]	"SULFATE-ADENYLYLTRANS-CPLX_RXN"	"SULFATE-ADENYLYLTRANS-CPLX"
"sulfite reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 785952.372, 0.0, 0.0, 0.0]	["c"]	"SULFITE-REDUCT-CPLX_RXN"	"SULFITE-REDUCT-CPLX"
"superoxide dismutase (Fe)"		[0.0, 0.0, 0.0, 0.0, 0.0, 42519.578, 0.0, 0.0, 0.0]	["c"]	"SUPEROX-DISMUTFE-CPLX_RXN"	"SUPEROX-DISMUTFE-CPLX"
