frameId	Name	Left	Right	Rho Dependent	Component of
TERM_WC-3943	TERM_WC_speF-potE	716166	716167		"[""TU00360""]"
TERM_WC-3944	TERM_WC_yhbUV	3301392	3299351		"[""TU0-13878""]"
TERM_WC-3945	TERM_WC_nikABCDER	3617015	3611651		"[""TU00308""]"
TERM_WC-3946	TERM_WC_cybB	1489459	1488785		"[""TU0-13253""]"
TERM_WC-3947	TERM_WC_adhP	1550849	1550850		"[""TU0-13286""]"
TERM_WC-3948	TERM_WC_yciN	1328438	1328439		"[""TU0-41727""]"
TERM_WC-3949	TERM_WC_gspAB	3451527	3451528		"[""TU0-14375""]"
TERM_WC-395	TERM_WC_yphG	2677483	2677484		"[""TU0-13664""]"
TERM_WC-3950	TERM_WC_hipBA	1588875	1588876		"[""TU00284""]"
TERM_WC-3951	TERM_WC_zipA	2528266	2528267		"[""TU0-13621""]"
TERM_WC-3952	TERM_WC_molR_1	2195323	2194466		"[""TU0-9""]"
TERM_WC-3953	TERM_WC_yhhI	3623540	3622196		"[""TU0-13951""]"
TERM_WC-3954	TERM_WC_carB	34041	30775		"[""TU0-6884""]"
TERM_WC-3955	TERM_WC_serA	3055197	3055198		"[""TU0-2342""]"
TERM_WC-3956	TERM_WC_tus	1683215	1682197		"[""TU0-13346""]"
TERM_WC-3957	TERM_WC_mmuPM	276874	274539		"[""TU0-41469""]"
TERM_WC-3958	TERM_WC_yibJ	3765948	3765244		"[""TU0-13990""]"
TERM_WC-3959	TERM_WC_yagAB-ykgN	279245	279246		"[""TU0-12866""]"
TERM_WC-396	TERM_WC_rzoR	1421612	1421424		"[""TU0-13232""]"
TERM_WC-3960	TERM_WC_htgA	11318	10643		"[""TU00406""]"
TERM_WC-3961	TERM_WC_mreD	3396406	3396407		"[""TU0-42214""]"
TERM_WC-3962	TERM_WC_cadA	4354490	4354491		"[""TU0-14513""]"
TERM_WC-3963	TERM_WC_ynaA-lomR_1	1425640	1424478		"[""TU0-13235""]"
TERM_WC-3964	TERM_WC_alsRBACE	4305803	4305804		"[""TU0-4502""]"
TERM_WC-3965	TERM_WC_hdeAB-yhiD	3653275	3653276		"[""TU00282""]"
TERM_WC-3966	TERM_WC_gmk	3820077	3819411		"[""TU0-14004""]"
TERM_WC-3967	TERM_WC_ygfF	3043177	3043178		"[""TU0-13791""]"
TERM_WC-3968	TERM_WC_ycdZ	1100013	1099475		"[""TU0-13121""]"
TERM_WC-3969	TERM_WC_fadBA	4025629	4025630		"[""TU00215""]"
TERM_WC-397	TERM_WC_fliE	2010721	2010722		"[""TU0-8340""]"
TERM_WC-3970	TERM_WC_astCADBE	1823976	1823977		"[""TU0-1003""]"
TERM_WC-3971	TERM_WC_pgaABCD	1085326	1085327		"[""TU0-8471""]"
TERM_WC-3972	TERM_WC_yecDE	1950240	1948660		"[""TU0-41888""]"
TERM_WC-3973	TERM_WC_ridA	4468547	4468548		"[""TU0-14169""]"
TERM_WC-3974	TERM_WC_msrC	1913652	1913653		"[""TU0-13426""]"
TERM_WC-3975	TERM_WC_yqeIJ	2987811	2986445		"[""TU0-42090""]"
TERM_WC-3976	TERM_WC_ychO	1274404	1272983		"[""TU0-8691""]"
TERM_WC-3977	TERM_WC_csiR	2794361	2793665		"[""TU0-42064""]"
TERM_WC-3978	TERM_WC_yaiV	394356	393685		"[""TU0-12912""]"
TERM_WC-3979	TERM_WC_clpB	2729619	2729620		"[""TU00421""]"
TERM_WC-398	TERM_WC_ydiY	1803346	1803347		"[""TU0-8711""]"
TERM_WC-3980	TERM_WC_cobT	2061409	2061410		"[""TU0-41915""]"
TERM_WC-3981	TERM_WC_yhbP	3297491	3297492		"[""TU0-8575""]"
TERM_WC-3982	TERM_WC_htrL	3790846	3790847		"[""TU0-42305""]"
TERM_WC-3983	TERM_WC_plaP	2083725	2083726		"[""TU0-13490""]"
TERM_WC-3984	TERM_WC_yahO	345986	345656		"[""TU0-8549""]"
TERM_WC-3985	TERM_WC_ygiQ	3156946	3156947		"[""TU0-13827""]"
TERM_WC-3986	TERM_WC_yjjL	4591381	4591382		"[""TU0-14210""]"
TERM_WC-3987	TERM_WC_rcsC	2315046	2315047		"[""TU0-41971""]"
TERM_WC-3988	TERM_WC_yfcE	2417253	2417254		"[""TU0-13586""]"
TERM_WC-3989	TERM_WC_znuA	1939672	1939673		"[""TU0-4642""]"
TERM_WC-399	TERM_WC_pssA	2722107	2720689		"[""TU0-42048""]"
TERM_WC-3990	TERM_WC_yibT	3774191	3774192		"[""TU0-8593""]"
TERM_WC-3991	TERM_WC_rsmC	4604689	4604690		"[""TU0-14215""]"
TERM_WC-3992	TERM_WC_uidR	1694483	1694484		"[""TU0-5082""]"
TERM_WC-3993	TERM_WC_ohsC	2698621	2698540		"[""TU0-14421""]"
TERM_WC-3994	TERM_WC_ybhA	796833	796834		"[""TU0-8564""]"
TERM_WC-3995	TERM_WC_yhfL	3497640	3497333		"[""TU0-42230""]"
TERM_WC-3996	TERM_WC_ynfL	1666720	1666721		"[""TU0-13340""]"
TERM_WC-3997	TERM_WC_ybfF	711258	711259		"[""TU0-13023""]"
TERM_WC-3998	TERM_WC_tdcR	3265623	3265243		"[""TU0-13870""]"
TERM_WC-3999	TERM_WC_yhgF	3537731	3535198		"[""TU0-13932""]"
TERM_WC-4	TERM_WC_dsrB	2022656	2022657		"[""TU0-8789""]"
TERM_WC-40	TERM_WC_citCDEFXG	645851	645852		"[""TU0-12999""]"
TERM_WC-400	TERM_WC_yjtD	4639654	4638861		"[""TU0-42447""]"
TERM_WC-4000	TERM_WC_yjbLM	4259332	4258182		"[""TU0-14117""]"
TERM_WC-4001	TERM_WC_ybjG	882012	882013		"[""TU0-7822""]"
TERM_WC-4002	TERM_WC_alaE	2797638	2797109		"[""TU0-42065""]"
TERM_WC-4003	TERM_WC_rsuA	2277807	2277808		"[""TU0-41964""]"
TERM_WC-4004	TERM_WC_rluE-nudJ	1193047	1193048		"[""TU0-13145""]"
TERM_WC-4005	TERM_WC_ybiS	854044	854045		"[""TU0-8334""]"
TERM_WC-4006	TERM_WC_yfgO	2612839	2612840		"[""TU0-8739""]"
TERM_WC-4007	TERM_WC_yeaR-yoaG	1877424	1877425		"[""TU0-13407""]"
TERM_WC-4008	TERM_WC_ybcJ	555881	555882		"[""TU0-41540""]"
TERM_WC-4009	TERM_WC_nsrR-rnr-rlmB-yjfI	4408560	4404067		"[""TU0-8502""]"
TERM_WC-401	TERM_WC_fabHDG	1150630	1147982		"[""TU00266""]"
TERM_WC-4010	TERM_WC_recC	2957079	2957080		"[""TU-8388""]"
TERM_WC-4011	TERM_WC_astCADBE	1823976	1823977		"[""TU0-1002""]"
TERM_WC-4012	TERM_WC_hcr	910402	910403		"[""TU0-41609""]"
TERM_WC-4013	TERM_WC_ytfH	4432519	4432105		"[""TU0-8664""]"
TERM_WC-4014	TERM_WC_ymgH-ycgI	1223133	1222688		"[""TU0-13168""]"
TERM_WC-4015	TERM_WC_yidHGF	3853134	3853135		"[""TU0-14014""]"
TERM_WC-4016	TERM_WC_gapA	1861793	1860550		"[""TU0-4907""]"
TERM_WC-4017	TERM_WC_ymiA-yciX	1333485	1333080		"[""TU0-41729""]"
TERM_WC-4018	TERM_WC_acs-yjcHG	4281273	4281274		"[""TU0-3723""]"
TERM_WC-4019	TERM_WC_yghT	3132848	3132004		"[""TU0-42130""]"
TERM_WC-402	TERM_WC_ybhB	806653	806654		"[""TU0-13046""]"
TERM_WC-4020	TERM_WC_ampG	451291	451292		"[""TU0-12926""]"
TERM_WC-4021	TERM_WC_yncM	1529603	1529400		"[""TU0-13278""]"
TERM_WC-4022	TERM_WC_rem	1642672	1642673		"[""TU0-41808""]"
TERM_WC-4023	TERM_WC_bisC	3712081	3712082		"[""TU0-42288""]"
TERM_WC-4024	TERM_WC_insH-8	2287084	2287085		"[""TU0-8835""]"
TERM_WC-4025	TERM_WC_yifB	3946469	3946470		"[""TU0-42332""]"
TERM_WC-4026	TERM_WC_valZ-lysY	780448	780291		"[""TU0-13034""]"
TERM_WC-4027	TERM_WC_ynfM	1668979	1667657		"[""TU0-41814""]"
TERM_WC-4028	TERM_WC_yfjM	2763532	2763533		"[""TU0-13693""]"
TERM_WC-4029	TERM_WC_trmI-yggL	3099826	3099827		"[""TU0-13809""]"
TERM_WC-403	TERM_WC_rpoD	3212913	3210715		"[""TU0-14460""]"
TERM_WC-4030	TERM_WC_xseB-ispA-dxs-yajO	436382	436383		"[""TU00373""]"
TERM_WC-4031	TERM_WC_isrC	2069545	2069339		"[""TU0-14334""]"
TERM_WC-4032	TERM_WC_chbBCARFG	1814407	1814408		"[""TU00248""]"
TERM_WC-4033	TERM_WC_uvrD	3998171	3995994		"[""TU0-7043""]"
TERM_WC-4034	TERM_WC_omrA	2974121	2974122		"[""TU0-8763""]"
TERM_WC-4035	TERM_WC_kup	3931210	3929204		"[""TU0-14662""]"
TERM_WC-4036	TERM_WC_ybjE	913178	913179		"[""TU0-41610""]"
TERM_WC-4037	TERM_WC_ybiU	857016	857017		"[""TU0-41604""]"
TERM_WC-4038	TERM_WC_ynaK-ydaY	1424007	1423243		"[""TU0-41757""]"
TERM_WC-4039	TERM_WC_tabA	4473340	4472806		"[""TU0-42407""]"
TERM_WC-404	TERM_WC_mdlAB	471644	468095		"[""TU0-12937""]"
TERM_WC-4040	TERM_WC_pyrC	1120781	1120782		"[""TU00060""]"
TERM_WC-4041	TERM_WC_gatR_1	2167714	2167715		"[""TU0-8329""]"
TERM_WC-4042	TERM_WC_ybhB	806653	806654		"[""TU0-41596""]"
TERM_WC-4043	TERM_WC_ihfB	963338	962972		"[""TU00175""]"
TERM_WC-4044	TERM_WC_pepT	1186296	1185046		"[""TU0-8490""]"
TERM_WC-4045	TERM_WC_flhBAE	1960601	1960602		"[""TU-8405""]"
TERM_WC-4046	TERM_WC_frlABCDR	3502808	3497857		"[""TU0-42233""]"
TERM_WC-4047	TERM_WC_dacC	881155	879876		"[""TU0-8782""]"
TERM_WC-4048	TERM_WC_ybiV	858433	858434		"[""TU0-13061""]"
TERM_WC-4049	TERM_WC_yggN	3098923	3098924		"[""TU0-4""]"
TERM_WC-405	TERM_WC_metJ	4126098	4126099		"[""TU0-2707""]"
TERM_WC-4050	TERM_WC_yafT	238123	237260		"[""TU0-41463""]"
TERM_WC-4051	TERM_WC_dnaN-recF	3878168	3878169		"[""TU0-1196""]"
TERM_WC-4052	TERM_WC_yecH	1987272	1987273		"[""TU0-41899""]"
TERM_WC-4053	TERM_WC_cbrB	3895999	3895529		"[""TU0-14026""]"
TERM_WC-4054	TERM_WC_mcrA	1210405	1209546		"[""TU0-41698""]"
TERM_WC-4055	TERM_WC_yfgHI	2628890	2627694		"[""TU0-13648""]"
TERM_WC-4056	TERM_WC_mqo	2303127	2303128		"[""TU0-13559""]"
TERM_WC-4057	TERM_WC_dsbG	637047	637048		"[""TU0-12995""]"
TERM_WC-4058	TERM_WC_tar-tap-cheRBYZ	1964414	1964415		"[""TU0-1547""]"
TERM_WC-4059	TERM_WC_nanR	3371717	3371718		"[""TU0-13895""]"
TERM_WC-406	TERM_WC_ykgD	320308	319417		"[""TU0-12886""]"
TERM_WC-4060	TERM_WC_rhaM	4091144	4091145		"[""TU0-14296""]"
TERM_WC-4061	TERM_WC_ybbY-glxK	542260	539583		"[""TU0-14616""]"
TERM_WC-4062	TERM_WC_yhiD	3653275	3653276		"[""TU0-42278""]"
TERM_WC-4063	TERM_WC_pgpB	1338121	1337217		"[""TU0-41730""]"
TERM_WC-4064	TERM_WC_ygbLM	2863037	2861559		"[""TU0-42068""]"
TERM_WC-4065	TERM_WC_yraH	3286035	3285298		"[""TU0-42177""]"
TERM_WC-4066	TERM_WC_luxS	2812237	2812238		"[""TU0-36414""]"
TERM_WC-4067	TERM_WC_ffs	475788	475623		"[""TU0-12938""]"
TERM_WC-4068	TERM_WC_yibG	3766664	3766087		"[""TU0-13991""]"
TERM_WC-4069	TERM_WC_ybhA	796833	796834		"[""TU0-41593""]"
TERM_WC-407	TERM_WC_pepB	2653094	2653095		"[""TU0-13656""]"
TERM_WC-4070	TERM_WC_ybfQ	735925	735668		"[""TU0-13028""]"
TERM_WC-4071	TERM_WC_ybhP-clsB-ybhN	820762	820763		"[""TU0-13049""]"
TERM_WC-4072	TERM_WC_ghrB	3716310	3715212		"[""TU0-13980""]"
TERM_WC-4073	TERM_WC_amiA-hemF	2552149	2550263		"[""TU0-2741""]"
TERM_WC-4074	TERM_WC_yraIJK	3290457	3286112		"[""TU0-13874""]"
TERM_WC-4075	TERM_WC_ydfAB-rzpQ	1647068	1646481		"[""TU0-13329""]"
TERM_WC-408	TERM_WC_ydfG	1626290	1625515		"[""TU0-13310""]"
TERM_WC-409	TERM_WC_holC	4481857	4481858		"[""TU0-14322""]"
TERM_WC-41	TERM_WC_pncB	988374	988375		"[""TU00195""]"
TERM_WC-410	TERM_WC_ybiC	836662	835574		"[""TU0-13051""]"
TERM_WC-411	TERM_WC_pyrG-eno	2904662	2904663		"[""TU0-6557""]"
TERM_WC-412	TERM_WC_rrlA-rrfA	4038662	4035542		"[""TU0-14533""]"
TERM_WC-413	TERM_WC_dksA-gluQ	159183	159184		"[""TU0-42497""]"
TERM_WC-414	TERM_WC_yidZ	3891750	3890788		"[""TU0-14023""]"
TERM_WC-415	TERM_WC_glgCAP	3562154	3562155		"[""TU00470""]"
TERM_WC-416	TERM_WC_yebV	1920043	1919769		"[""TU0-13429""]"
TERM_WC-417	TERM_WC_ygiD	3179638	3179639		"[""TU0-42142""]"
TERM_WC-418	TERM_WC_ydcL	1501152	1500393		"[""TU0-13261""]"
TERM_WC-419	TERM_WC_bamD	2734908	2734028		"[""TU0-4221""]"
TERM_WC-42	TERM_WC_agaR	3275875	3275876		"[""TU0-6582""]"
TERM_WC-420	TERM_WC_sibB	2151808	2151670		"[""TU0-13503""]"
TERM_WC-421	TERM_WC_ygcU	2895983	2895984		"[""TU0-13731""]"
TERM_WC-422	TERM_WC_yjiY	4587149	4587150		"[""TU0-14209""]"
TERM_WC-423	TERM_WC_dcrB	3608538	3607936		"[""TU0-42267""]"
TERM_WC-424	TERM_WC_rtcA	3553852	3553853		"[""TU0-42249""]"
TERM_WC-425	TERM_WC_aaeXAB	3384240	3384241		"[""TU0-13901""]"
TERM_WC-426	TERM_WC_idi	3031638	3030960		"[""TU0-42101""]"
TERM_WC-427	TERM_WC_ycgH_2	1221448	1220429		"[""TU0-13166""]"
TERM_WC-428	TERM_WC_ybgC-tolQRA	776833	773867		"[""TU0-41585""]"
TERM_WC-429	TERM_WC_rihB	2252264	2252265		"[""TU862""]"
TERM_WC-43	TERM_WC_ypjD	2746778	2745952		"[""TU0-42057""]"
TERM_WC-430	TERM_WC_ybiJ	836885	836886		"[""TU0-13052""]"
TERM_WC-431	TERM_WC_rihC	28210	27293		"[""TU0-12797""]"
TERM_WC-432	TERM_WC_ybfN	709342	709013		"[""TU0-13022""]"
TERM_WC-433	TERM_WC_metF	4131532	4130569		"[""TU00218""]"
TERM_WC-434	TERM_WC_bisC	3712081	3712082		"[""TU0-42286""]"
TERM_WC-435	TERM_WC_ispF	2869320	2869321		"[""TU0-42070""]"
TERM_WC-436	TERM_WC_ybcJ	555881	555882		"[""TU0-41539""]"
TERM_WC-437	TERM_WC_yjdF	4342949	4342950		"[""TU0-14136""]"
TERM_WC-438	TERM_WC_ycgV	1252305	1252306		"[""TU0-41709""]"
TERM_WC-439	TERM_WC_tsgA	3491774	3490541		"[""TU0-13922""]"
TERM_WC-44	TERM_WC_yaeH	183706	183707		"[""TU0-12825""]"
TERM_WC-440	TERM_WC_yddJ	1542405	1542406		"[""TU0-41786""]"
TERM_WC-441	TERM_WC_rnc-era-recO-pdxJ-acpS	2698637	2698638		"[""TU483""]"
TERM_WC-442	TERM_WC_stpA	2796110	2796111		"[""TU00394""]"
TERM_WC-443	TERM_WC_ygiW	3167303	3167304		"[""TU0-42139""]"
TERM_WC-444	TERM_WC_dcrB	3608538	3607953		"[""TU0-42266""]"
TERM_WC-445	TERM_WC_argS	1959822	1958025		"[""TU0-13444""]"
TERM_WC-446	TERM_WC_wbbIJK	2101412	2101413		"[""TU0-14317""]"
TERM_WC-447	TERM_WC_yhjX	3708819	3708820		"[""TU0-42285""]"
TERM_WC-448	TERM_WC_yffOP	2561142	2559924		"[""TU0-42023""]"
TERM_WC-449	TERM_WC_mak	410279	409342		"[""TU0-8828""]"
TERM_WC-45	TERM_WC_yeiL	2254039	2253377		"[""TU0-14303""]"
TERM_WC-450	TERM_WC_cbpAM	1061770	1061771		"[""TU0-36443""]"
TERM_WC-451	TERM_WC_hslO	3528677	3527755		"[""TU0-13930""]"
TERM_WC-452	TERM_WC_ykgA	315671	315672		"[""TU0-12883""]"
TERM_WC-453	TERM_WC_ydaSTUVW-rzpR	1421671	1418194		"[""TU0-41750""]"
TERM_WC-454	TERM_WC_mntR-ybiR	853991	852358		"[""TU0-41600""]"
TERM_WC-455	TERM_WC_fecABCDE	4508710	4508711		"[""TU00151""]"
TERM_WC-456	TERM_WC_torT	1056515	1055443		"[""TU0-8530""]"
TERM_WC-457	TERM_WC_yccA	1029979	1029980		"[""TU0-13105""]"
TERM_WC-458	TERM_WC_galETKM	787017	787018		"[""TU00025""]"
TERM_WC-459	TERM_WC_rrsG-gltW-rrlG-rrfG	2724088	2724089		"[""TU0-1188""]"
TERM_WC-46	TERM_WC_tpiA	4108760	4108761		"[""TU0-8061""]"
TERM_WC-460	TERM_WC_yieH	3895465	3894680		"[""TU0-14025""]"
TERM_WC-461	TERM_WC_ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	107477	90688		"[""TU0-14443""]"
TERM_WC-462	TERM_WC_yfgA	2639850	2639851		"[""TU0-14347""]"
TERM_WC-463	TERM_WC_atoSC	2321276	2318065		"[""TU0-13562""]"
TERM_WC-464	TERM_WC_yegI	2147060	2147061		"[""TU0-8724""]"
TERM_WC-465	TERM_WC_lplA	4621121	4621122		"[""TU0-42445""]"
TERM_WC-466	TERM_WC_yegP	2163548	2163213		"[""TU0-13504""]"
TERM_WC-467	TERM_WC_sgrST-setA	78802	77367		"[""TU0-12806""]"
TERM_WC-468	TERM_WC_rhoL-rho	3965702	3964185		"[""TU0-6941""]"
TERM_WC-469	TERM_WC_ybeU-djlC	680889	678688		"[""TU0-41573""]"
TERM_WC-47	TERM_WC_pgpB	1338121	1337259		"[""TU0-13199""]"
TERM_WC-470	TERM_WC_pcnB-folK	157250	157251		"[""TU0-8362""]"
TERM_WC-471	TERM_WC_C0719	3119604	3119380		"[""TU0-14234""]"
TERM_WC-472	TERM_WC_aspA-dcuA	4363492	4363493		"[""TU0-6021""]"
TERM_WC-473	TERM_WC_intD	564035	564036		"[""TU0-8837""]"
TERM_WC-474	TERM_WC_yaaI	11379	11380		"[""TU0-8538""]"
TERM_WC-475	TERM_WC_tdcR	3265623	3265248		"[""TU0-42170""]"
TERM_WC-476	TERM_WC_ybfA	728566	728260		"[""TU0-13025""]"
TERM_WC-477	TERM_WC_yccX	1029568	1029217		"[""TU0-41634""]"
TERM_WC-478	TERM_WC_selC	3834342	3834245		"[""TU0-14007""]"
TERM_WC-479	TERM_WC_ykgC	317897	317898		"[""TU0-12885""]"
TERM_WC-48	TERM_WC_yebA	1938334	1938335		"[""TU0-41883""]"
TERM_WC-480	TERM_WC_rplS	2742202	2742203		"[""TU0-42056""]"
TERM_WC-481	TERM_WC_insH-5	1425767	1425768		"[""TU0-8834""]"
TERM_WC-482	TERM_WC_pitA	3637167	3635635		"[""TU0-8491""]"
TERM_WC-483	TERM_WC_dedD	2429041	2429042		"[""TU0-41995""]"
TERM_WC-484	TERM_WC_nhaAR	19623	17317		"[""TU0-3862""]"
TERM_WC-485	TERM_WC_dsrA	2023248	2023249		"[""TU0-8788""]"
TERM_WC-486	TERM_WC_betT	330723	328645		"[""TU00116""]"
TERM_WC-487	TERM_WC_serC	957967	956818		"[""TU0-5964""]"
TERM_WC-488	TERM_WC_yhjA	3665811	3665812		"[""TU0-13965""]"
TERM_WC-489	TERM_WC_ptrB	1924800	1924801		"[""TU0-13435""]"
TERM_WC-49	TERM_WC_pbpC	2643032	2643033		"[""TU0-42036""]"
TERM_WC-490	TERM_WC_ybjL	887354	887355		"[""TU0-13071""]"
TERM_WC-491	TERM_WC_yfiP-pka	2720638	2717245		"[""TU0-13671""]"
TERM_WC-492	TERM_WC_yneJ	1613712	1612804		"[""TU0-13305""]"
TERM_WC-493	TERM_WC_yrbG-kdsD	3340277	3338233		"[""TU0-14290""]"
TERM_WC-494	TERM_WC_polA	4047778	4044963		"[""TU661""]"
TERM_WC-495	TERM_WC_iraD	4555411	4554599		"[""TU0-14766""]"
TERM_WC-496	TERM_WC_leuQPV	4604099	4604100		"[""TU00521""]"
TERM_WC-497	TERM_WC_sraA	457949	457950		"[""TU0-8514""]"
TERM_WC-498	TERM_WC_yggI	3088277	3087774		"[""TU0-42107""]"
TERM_WC-499	TERM_WC_efeOB	1083873	1081466		"[""TU0-13116""]"
TERM_WC-5	TERM_WC_ymfJ	1200996	1200997		"[""TU0-41689""]"
TERM_WC-50	TERM_WC_yihQ	4065260	4065261		"[""TU0-42352""]"
TERM_WC-500	TERM_WC_argR	3383198	3382699		"[""TU00007""]"
TERM_WC-501	TERM_WC_ves	1822383	1822384		"[""TU0-7361""]"
TERM_WC-502	TERM_WC_yfcV	2453102	2453103		"[""TU0-42001""]"
TERM_WC-503	TERM_WC_rrsA-ileT-alaT-rrlA-rrfA	4038662	4033379		"[""TU0-14486""]"
TERM_WC-504	TERM_WC_yajQ	444401	443882		"[""TU0-8555""]"
TERM_WC-505	TERM_WC_yegI	2147060	2147061		"[""TU0-41935""]"
TERM_WC-506	TERM_WC_sapABCDF	1349849	1349850		"[""TU0-13206""]"
TERM_WC-507	TERM_WC_yajL	442272	442273		"[""TU0-41515""]"
TERM_WC-508	TERM_WC_yajR	444523	444524		"[""TU0-12925""]"
TERM_WC-509	TERM_WC_ymfI	1201064	1200663		"[""TU0-8635""]"
TERM_WC-51	TERM_WC_ybaE	464833	464834		"[""TU0-12934""]"
TERM_WC-510	TERM_WC_ompN	1433781	1433782		"[""TU0-41758""]"
TERM_WC-511	TERM_WC_argT-hisJQMP	2421755	2421756		"[""TU0-3581""]"
TERM_WC-512	TERM_WC_smg	3430010	3430011		"[""TU0-14274""]"
TERM_WC-513	TERM_WC_asnB	696733	696734		"[""TU0-4929""]"
TERM_WC-514	TERM_WC_hdfR	3945148	3945149		"[""TU0-42331""]"
TERM_WC-515	TERM_WC_yabPQ	59282	58474		"[""TU0-12802""]"
TERM_WC-516	TERM_WC_intF	294917	294918		"[""TU0-12874""]"
TERM_WC-517	TERM_WC_ubiCA	4251914	4250466		"[""TU00369""]"
TERM_WC-518	TERM_WC_panZ	3596393	3595981		"[""TU0-42258""]"
TERM_WC-519	TERM_WC_ybeQ	674790	674791		"[""TU0-41566""]"
TERM_WC-52	TERM_WC_rpoS	2864578	2864579		"[""TU0-14650""]"
TERM_WC-520	TERM_WC_serB-radA	4625320	4622879		"[""TU0-6514""]"
TERM_WC-521	TERM_WC_ahr	4493210	4493211		"[""TU0-42413""]"
TERM_WC-522	TERM_WC_yhfL	3497640	3497460		"[""TU0-13923""]"
TERM_WC-523	TERM_WC_ycbZ	1015759	1015760		"[""TU0-13098""]"
TERM_WC-524	TERM_WC_lit	1198814	1197891		"[""TU0-41687""]"
TERM_WC-525	TERM_WC_appA	1041141	1039822		"[""TU00461""]"
TERM_WC-526	TERM_WC_yddE	1532986	1532987		"[""TU0-13281""]"
TERM_WC-527	TERM_WC_pyrH	192583	191812		"[""TU0-1021""]"
TERM_WC-528	TERM_WC_ilvC	3957471	3955935		"[""TU00090""]"
TERM_WC-529	TERM_WC_glnALG	4051889	4051890		"[""TU00027""]"
TERM_WC-53	TERM_WC_ykiA	408177	407833		"[""TU0-12916""]"
TERM_WC-530	TERM_WC_queF	2924221	2923343		"[""TU0-13738""]"
TERM_WC-531	TERM_WC_xanP	3828362	3826942		"[""TU0-14005""]"
TERM_WC-532	TERM_WC_lomR_2-stfR-tfaR	1431013	1426838		"[""TU0-13236""]"
TERM_WC-533	TERM_WC_yjgB	4493210	4493211		"[""TU0-8616""]"
TERM_WC-534	TERM_WC_ynaK-ydaY	1424007	1423273		"[""TU0-41755""]"
TERM_WC-535	TERM_WC_ynfO-ydfO	1635484	1634751		"[""TU0-13318""]"
TERM_WC-536	TERM_WC_yoaD	1898052	1896451		"[""TU0-13418""]"
TERM_WC-537	TERM_WC_ompA	1018233	1018234		"[""TU0-4742""]"
TERM_WC-538	TERM_WC_lpxD	201999	200960		"[""TU0-4184""]"
TERM_WC-539	TERM_WC_yadD	147873	146957		"[""TU0-41444""]"
TERM_WC-54	TERM_WC_dedD	2429041	2429042		"[""TU0-41994""]"
TERM_WC-540	TERM_WC_ygcW	2897507	2897508		"[""TU0-13732""]"
TERM_WC-541	TERM_WC_dppABCDF	3699884	3699885		"[""TU00262""]"
TERM_WC-542	TERM_WC_sfmCD	561526	558026		"[""TU0-41542""]"
TERM_WC-543	TERM_WC_ybaP	506507	506508		"[""TU0-41530""]"
TERM_WC-544	TERM_WC_ygeY	3008000	3006786		"[""TU0-13775""]"
TERM_WC-545	TERM_WC_ampG	451291	451292		"[""TU0-41518""]"
TERM_WC-546	TERM_WC_ymfK	1201479	1201480		"[""TU0-41692""]"
TERM_WC-547	TERM_WC_ybbLM	516589	515116		"[""TU0-41533""]"
TERM_WC-548	TERM_WC_yfiF	2715510	2715511		"[""TU0-8742""]"
TERM_WC-549	TERM_WC_yfcZ	2458669	2458670		"[""TU0-13597""]"
TERM_WC-55	TERM_WC_yjjL	4591381	4591382		"[""TU0-42436""]"
TERM_WC-550	TERM_WC_yidF	3853134	3853135		"[""TU0-42322""]"
TERM_WC-551	TERM_WC_hepA	60355	60356		"[""TU0-14488""]"
TERM_WC-552	TERM_WC_narK	1278574	1277044		"[""TU0-8324""]"
TERM_WC-553	TERM_WC_ybaN	490486	490103		"[""TU0-41525""]"
TERM_WC-554	TERM_WC_insN-1I-1O-1	271482	269450		"[""TU0-12862""]"
TERM_WC-555	TERM_WC_bsmA	4414461	4414462		"[""TU0-14156""]"
TERM_WC-556	TERM_WC_yjcE	4279655	4277858		"[""TU0-14124""]"
TERM_WC-557	TERM_WC_ymcE-gnsA	1051466	1051053		"[""TU0-13110""]"
TERM_WC-558	TERM_WC_ydeI	1622126	1622127		"[""TU0-13309""]"
TERM_WC-559	TERM_WC_yeiB	2239829	2239830		"[""TU0-41955""]"
TERM_WC-56	TERM_WC_yqhD-dkgA	3155475	3153324		"[""TU0-13823""]"
TERM_WC-560	TERM_WC_ygjI	3225692	3224092		"[""TU0-42153""]"
TERM_WC-561	TERM_WC_ygeA	2977962	2977963		"[""TU0-13754""]"
TERM_WC-562	TERM_WC_xylE	4238799	4238800		"[""TU0-14113""]"
TERM_WC-563	TERM_WC_dusC	2227457	2227458		"[""TU0-13534""]"
TERM_WC-564	TERM_WC_yhjR	3694017	3694018		"[""TU0-42280""]"
TERM_WC-565	TERM_WC_ydiU	1787829	1787830		"[""TU0-8482""]"
TERM_WC-566	TERM_WC_yhaI	3251292	3250847		"[""TU0-42165""]"
TERM_WC-567	TERM_WC_smpB	2753403	2752789		"[""TU0-13686""]"
TERM_WC-568	TERM_WC_yraR	3296230	3296231		"[""TU0-42183""]"
TERM_WC-569	TERM_WC_pinH	2781084	2781085		"[""TU0-13701""]"
TERM_WC-57	TERM_WC_yaeP-rof	213675	213676		"[""TU0-12834""]"
TERM_WC-570	TERM_WC_ycaM	947885	946343		"[""TU0-13082""]"
