frameId	Name	Location	Composition	Composition	Modified form	Formation process	Comments
PEPCARBOX-CPLX	phosphoenolpyruvate carboxylase	"[""CCO-CYTOSOL""]"	[c]: (4) PEPCARBOX-MONOMER ==> PEPCARBOX-CPLX	"{""reactant"": {""PEPCARBOX-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""PEPCARBOX-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PEPSYNTH-CPLX	phosphoenolpyruvate synthetase	"[""CCO-CYTOSOL""]"	[c]: (2) PEPSYNTH-MONOMER ==> PEPSYNTH-CPLX	"{""reactant"": {""PEPSYNTH-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PEPSYNTH-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PGLYCDEHYDROG-CPLX	&alpha;-ketoglutarate reductase / D-3-phosphoglycerate dehydrogenase	"[""CCO-CYTOSOL""]"	[c]: (4) PGLYCDEHYDROG-MONOMER ==> PGLYCDEHYDROG-CPLX	"{""reactant"": {""PGLYCDEHYDROG-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""PGLYCDEHYDROG-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PHENDEHYD-CPLX	phenylacetaldehyde dehydrogenase	"[""CCO-CYTOSOL""]"	[c]: (2) PHENDEHYD-MONOMER ==> PHENDEHYD-CPLX	"{""reactant"": {""PHENDEHYD-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PHENDEHYD-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PHES-CPLX	phenylalanyl-tRNA synthetase	"[""CCO-CYTOSOL""]"	[c]: (2) PHET-MONOMER + (2) PHES-MONOMER ==> PHES-CPLX	"{""reactant"": {""PHET-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""PHES-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PHES-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PHOR-CPLX	PhoR sensory histidine kinase	"[""CCO-PM-BAC-NEG""]"	[i]: (2) PHOR-MONOMER ==> PHOR-CPLX	"{""reactant"": {""PHOR-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""PHOR-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	"[""PHOSPHO-PHOR""]"	Complexation	
PHOSACETYLTRANS-CPLX	phosphate acetyltransferase / phosphate propionyltransferase	"[""CCO-PM-BAC-NEG""]"	[i]: (6) PHOSACETYLTRANS-MONOMER ==> PHOSACETYLTRANS-CPLX	"{""reactant"": {""PHOSACETYLTRANS-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 6}}, ""product"": {""PHOSACETYLTRANS-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
PHOSGLYCMUTASE	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	"[""CCO-CYTOSOL""]"	[c]: (2) GPMA-MONOMER ==> PHOSGLYCMUTASE	"{""reactant"": {""GPMA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PHOSGLYCMUTASE"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PHOSPHASERDECARB-CPLX	phosphatidylserine decarboxylase	"[""CCO-CYTOSOL""]"	[c]: PHOSPHASERDECARB-DIMER ==> PHOSPHASERDECARB-CPLX	"{""reactant"": {""PHOSPHASERDECARB-DIMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""PHOSPHASERDECARB-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PHOSPHASERDECARB-DIMER	phosphatidylserine decarboxylase, heterodimer	"[""CCO-CYTOSOL""]"	[c]: PHOSPHASERDECARB-BETA-MONOMER + PHOSPHASERDECARB-ALPHA-MONOMER ==> PHOSPHASERDECARB-DIMER	"{""reactant"": {""PHOSPHASERDECARB-BETA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""PHOSPHASERDECARB-ALPHA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""PHOSPHASERDECARB-DIMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PHOSPHASERSYN-CPLX	phosphatidylserine synthase	"[""CCO-CYTOSOL""]"	[c]: PHOSPHASERSYN-MONOMER ==> PHOSPHASERSYN-CPLX	"{""reactant"": {""PHOSPHASERSYN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""PHOSPHASERSYN-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PHOSPHO-ENVZ	EnvZ sensory histidine kinase - phosphorylated	"[""CCO-PM-BAC-NEG""]"	[i]: (2) ENVZ-MONOMER ==> PHOSPHO-ENVZ	"{""reactant"": {""ENVZ-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""PHOSPHO-ENVZ"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
PHOSPHO-OMPR	OmpR-Phosphorylated DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: (2) PHOSPHO-OMPR-MONOMER ==> PHOSPHO-OMPR	"{""reactant"": {""PHOSPHO-OMPR-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PHOSPHO-OMPR"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PHOSPHO-TORR	TorR-Phosphorylated DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: (2) TORR-MONOMER ==> PHOSPHO-TORR	"{""reactant"": {""TORR-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PHOSPHO-TORR"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PII2-CPLX	nitrogen regulatory protein GlnK	"[""CCO-CYTOSOL""]"	[c]: (3) PROTEIN-PII2 ==> PII2-CPLX	"{""reactant"": {""PROTEIN-PII2"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}}, ""product"": {""PII2-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PIIPROTEIN-CPLX	nitrogen regulatory protein P-II 1	"[""CCO-CYTOSOL""]"	[c]: (3) PROTEIN-PII ==> PIIPROTEIN-CPLX	"{""reactant"": {""PROTEIN-PII"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}}, ""product"": {""PIIPROTEIN-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PKI-COMPLEX	pyruvate kinase I	"[""CCO-CYTOSOL""]"	[c]: (4) PKI-MONOMER ==> PKI-COMPLEX	"{""reactant"": {""PKI-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""PKI-COMPLEX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PKII-CPLX	pyruvate kinase II	"[""CCO-CYTOSOL""]"	[c]: (4) PKII-MONOMER ==> PKII-CPLX	"{""reactant"": {""PKII-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""PKII-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PORPHOBILSYNTH-CPLX	porphobilinogen synthase	"[""CCO-CYTOSOL""]"	[c]: (8) PORPHOBILSYNTH-MONOMER ==> PORPHOBILSYNTH-CPLX	"{""reactant"": {""PORPHOBILSYNTH-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 8}}, ""product"": {""PORPHOBILSYNTH-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PPK-CPLX	polyphosphate kinase	"[""CCO-CYTOSOL""]"	[c]: (4) PPK-MONOMER ==> PPK-CPLX	"{""reactant"": {""PPK-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""PPK-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PPPGPPHYDRO-CPLX	guanosine-5'-triphosphate, 3'-diphosphate pyrophosphatase	"[""CCO-CYTOSOL""]"	[c]: (2) PPPGPPHYDRO-MONOMER ==> PPPGPPHYDRO-CPLX	"{""reactant"": {""PPPGPPHYDRO-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PPPGPPHYDRO-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PPX-CPLX	exopolyphosphatase	"[""CCO-CYTOSOL""]"	[c]: (2) PPX-MONOMER ==> PPX-CPLX	"{""reactant"": {""PPX-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PPX-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PROLINEMULTI-CPLX	&gamma;-glutamyl kinase-GP-reductase multienzyme complex	"[""CCO-CYTOSOL""]"	[c]: GLUTSEMIALDEHYDROG-CPLX + GLUTKIN-CPLX ==> PROLINEMULTI-CPLX	"{""reactant"": {""GLUTSEMIALDEHYDROG-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""GLUTKIN-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""PROLINEMULTI-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PROS-CPLX	prolyl-tRNA synthetase	"[""CCO-CYTOSOL""]"	[c]: (2) PROS-MONOMER ==> PROS-CPLX	"{""reactant"": {""PROS-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PROS-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PROTEIN-NRIIP	NtrB sensory histidine kinase - phosphorylated	"[""CCO-PM-BAC-NEG""]"	[i]: (2) PROTEIN-NRII ==> PROTEIN-NRIIP	"{""reactant"": {""PROTEIN-NRII"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""PROTEIN-NRIIP"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
PROTEIN-NRIP	NtrC-Phosphorylated DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: (8) MONOMER0-4198 ==> PROTEIN-NRIP	"{""reactant"": {""MONOMER0-4198"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 8}}, ""product"": {""PROTEIN-NRIP"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PRPPAMIDOTRANS-CPLX	amidophosphoribosyl transferase	"[""CCO-CYTOSOL""]"	[c]: (4) PRPPAMIDOTRANS-MONOMER ==> PRPPAMIDOTRANS-CPLX	"{""reactant"": {""PRPPAMIDOTRANS-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""PRPPAMIDOTRANS-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PSERTRANSAM-CPLX	phosphohydroxythreonine aminotransferase / 3-phosphoserine aminotransferase	"[""CCO-CYTOSOL""]"	[c]: (2) PSERTRANSAM-MONOMER ==> PSERTRANSAM-CPLX	"{""reactant"": {""PSERTRANSAM-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PSERTRANSAM-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PURE-CPLX	N5-carboxyaminoimidazole ribonucleotide mutase	"[""CCO-CYTOSOL""]"	[c]: (8) PURE-MONOMER ==> PURE-CPLX	"{""reactant"": {""PURE-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 8}}, ""product"": {""PURE-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PURK-CPLX	N5-carboxyaminoimidazole ribonucleotide synthetase	"[""CCO-CYTOSOL""]"	[c]: (2) PURK-MONOMER ==> PURK-CPLX	"{""reactant"": {""PURK-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PURK-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PUTA-CPLX	fused PutA DNA-binding transcriptional repressor / proline dehydrogenase / 1-pyrroline-5-carboxylate dehydrogenase	"[""CCO-CYTOSOL""]"	[c]: (2) PUTA-MONOMER ==> PUTA-CPLX	"{""reactant"": {""PUTA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PUTA-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PYRNUTRANSHYDROGEN-CPLX	pyridine nucleotide transhydrogenase	"[""CCO-PM-BAC-NEG""]"	[i]: (2) PNTB-MONOMER + (2) PNTA-MONOMER ==> PYRNUTRANSHYDROGEN-CPLX	"{""reactant"": {""PNTB-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""PNTA-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""PYRNUTRANSHYDROGEN-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
PYRROLINECARBREDUCT-CPLX	pyrroline-5-carboxylate reductase	"[""CCO-CYTOSOL""]"	[c]: (10) PYRROLINECARBREDUCT-MONOMER ==> PYRROLINECARBREDUCT-CPLX	"{""reactant"": {""PYRROLINECARBREDUCT-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 10}}, ""product"": {""PYRROLINECARBREDUCT-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PYRUVATEDEH-CPLX	pyruvate dehydrogenase	"[""CCO-PM-BAC-NEG""]"	(24) E2P-MONOMER[c] + (12) E1P-CPLX[i] + (6) E3-CPLX[c] ==> PYRUVATEDEH-CPLX[i]	"{""reactant"": {""E2P-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 24}, ""E1P-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 12}, ""E3-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""PYRUVATEDEH-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
PYRUVFORMLY-CPLX	pyruvate formate-lyase / 2-ketobutyrate formate-lyase	"[""CCO-CYTOSOL""]"	[c]: (2) PYRUVFORMLY-MONOMER ==> PYRUVFORMLY-CPLX	"{""reactant"": {""PYRUVFORMLY-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PYRUVFORMLY-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PYRUVFORMLY-INACTIVE-CPLX	pyruvate formate-lyase (inactive)	"[""CCO-CYTOSOL""]"	[c]: (2) PYRUVFORMLY-MONOMER ==> PYRUVFORMLY-INACTIVE-CPLX	"{""reactant"": {""PYRUVFORMLY-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PYRUVFORMLY-INACTIVE-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	"[""PYRUVFORMLY-CPLX""]"	Complexation	
PYRUVOXID-CPLX	acetoin synthesis / pyruvate oxidase	"[""CCO-CYTOSOL""]"	[c]: (4) PYRUVOXID-MONOMER ==> PYRUVOXID-CPLX	"{""reactant"": {""PYRUVOXID-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""PYRUVOXID-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
QOR-CPLX	quinone oxidoreductase	"[""CCO-CYTOSOL""]"	[c]: (2) QOR-MONOMER ==> QOR-CPLX	"{""reactant"": {""QOR-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""QOR-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
QUINOPRIBOTRANS-CPLX	quinolinate phosphoribosyltransferase	"[""CCO-CYTOSOL""]"	[c]: (2) QUINOPRIBOTRANS-MONOMER ==> QUINOPRIBOTRANS-CPLX	"{""reactant"": {""QUINOPRIBOTRANS-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""QUINOPRIBOTRANS-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RECBCD	RecBCD	"[""CCO-CYTOSOL""]"	[c]: EG10824-MONOMER + EG10825-MONOMER + EG10826-MONOMER ==> RECBCD	"{""reactant"": {""EG10824-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10825-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10826-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""RECBCD"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RECFOR-CPLX	RecFOR complex	"[""CCO-CYTOSOL""]"	[c]: EG10828-MONOMER + EG10832-MONOMER + EG10834-MONOMER ==> RECFOR-CPLX	"{""reactant"": {""EG10828-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10832-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10834-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""RECFOR-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RHAMNULPALDOL-CPLX	rhamnulose-1-phosphate aldolase	"[""CCO-CYTOSOL""]"	[c]: (4) RHAMNULPALDOL-MONOMER ==> RHAMNULPALDOL-CPLX	"{""reactant"": {""RHAMNULPALDOL-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""RHAMNULPALDOL-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RIB5PISOMA-CPLX	ribose-5-phosphate isomerase A	"[""CCO-CYTOSOL""]"	[c]: (2) RIB5PISOMA-MONOMER ==> RIB5PISOMA-CPLX	"{""reactant"": {""RIB5PISOMA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""RIB5PISOMA-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RIB5PISOMB-CPLX	allose-6-phosphate isomerase / ribose-5-phosphate isomerase B	"[""CCO-CYTOSOL""]"	[c]: (2) RIB5PISOMB-MONOMER ==> RIB5PISOMB-CPLX	"{""reactant"": {""RIB5PISOMB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""RIB5PISOMB-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RIBONUCLEOSIDE-DIP-REDUCTI-CPLX	ribonucleoside diphosphate reductase 1	"[""CCO-CYTOSOL""]"	[c]: B1-CPLX + B2-CPLX ==> RIBONUCLEOSIDE-DIP-REDUCTI-CPLX	"{""reactant"": {""B1-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""B2-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RIBONUCLEOSIDE-DIP-REDUCTII-CPLX	ribonucleoside-diphosphate reductase 2	"[""CCO-CYTOSOL""]"	[c]: NRDF-CPLX + NRDE-CPLX ==> RIBONUCLEOSIDE-DIP-REDUCTII-CPLX	"{""reactant"": {""NRDF-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""NRDE-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""RIBONUCLEOSIDE-DIP-REDUCTII-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RIBONUCLEOSIDE-TRIP-REDUCT-CPLX	ribonucleoside-triphosphate reductase	"[""CCO-CYTOSOL""]"	[c]: (2) RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER ==> RIBONUCLEOSIDE-TRIP-REDUCT-CPLX	"{""reactant"": {""RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""RIBONUCLEOSIDE-TRIP-REDUCT-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	"[""MONOMER0-2863""]"	Complexation	
RIBULOKIN-CPLX	L-ribulokinase	"[""CCO-CYTOSOL""]"	[c]: (2) RIBULOKIN-MONOMER ==> RIBULOKIN-CPLX	"{""reactant"": {""RIBULOKIN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""RIBULOKIN-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RIBULPEPIM-CPLX	L-ribulose 5-phosphate 4-epimerase	"[""CCO-CYTOSOL""]"	[c]: (4) RIBULPEPIM-MONOMER ==> RIBULPEPIM-CPLX	"{""reactant"": {""RIBULPEPIM-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""RIBULPEPIM-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RNAP32-CPLX	RNA polymerase sigma 32	"[""CCO-CYTOSOL""]"	[c]: APORNAP-CPLX + RPOH-MONOMER ==> RNAP32-CPLX	"{""reactant"": {""APORNAP-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""RPOH-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""RNAP32-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RNAP54-CPLX	RNA polymerase sigma 54	"[""CCO-CYTOSOL""]"	[c]: RPON-MONOMER + APORNAP-CPLX ==> RNAP54-CPLX	"{""reactant"": {""RPON-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""APORNAP-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""RNAP54-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RNAP70-CPLX	RNA polymerase sigma 70	"[""CCO-CYTOSOL""]"	[c]: APORNAP-CPLX + RPOD-MONOMER ==> RNAP70-CPLX	"{""reactant"": {""APORNAP-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""RPOD-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""RNAP70-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RNAPE-CPLX	RNA polymerase sigma 24	"[""CCO-CYTOSOL""]"	[c]: RPOE-MONOMER + APORNAP-CPLX ==> RNAPE-CPLX	"{""reactant"": {""RPOE-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""APORNAP-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""RNAPE-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RNAPS-CPLX	RNA polymerase sigma 38	"[""CCO-CYTOSOL""]"	[c]: APORNAP-CPLX + RPOS-MONOMER ==> RNAPS-CPLX	"{""reactant"": {""APORNAP-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""RPOS-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""RNAPS-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
RUVABC-CPLX	resolvasome	"[""CCO-CYTOSOL""]"	[c]: (2) EG10925-MONOMER + (4) EG10924-MONOMER + (12) EG10923-MONOMER ==> RUVABC-CPLX	"{""reactant"": {""EG10925-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""EG10924-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}, ""EG10923-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 12}}, ""product"": {""RUVABC-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
S-ADENMETSYN-CPLX	methionine adenosyltransferase	"[""CCO-CYTOSOL""]"	[c]: (4) S-ADENMETSYN-MONOMER ==> S-ADENMETSYN-CPLX	"{""reactant"": {""S-ADENMETSYN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""S-ADENMETSYN-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
SAICARSYN-CPLX	phosphoribosylaminoimidazole-succinocarboxamide synthase	"[""CCO-CYTOSOL""]"	[c]: (3) SAICARSYN-MONOMER ==> SAICARSYN-CPLX	"{""reactant"": {""SAICARSYN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}}, ""product"": {""SAICARSYN-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
