Frame ID	Name	Process	EC	Stoichiometry (pH 7.2)	Enzyme	Direction	Comments
FEIST_SUCCt3pp	succinate transport out via proton antiport (periplasm)	Metabolism		h[p] + succ[c] --> h[c] + succ[p]		forward only	
FEIST_SUCCtex_0	succinate transport via diffusion (extracellular to periplasm)	Metabolism		succ[e] <==> succ[p]	MONOMER0-282	reversible	
FEIST_SUCCtex_1	succinate transport via diffusion (extracellular to periplasm)	Metabolism		succ[e] <==> succ[p]	EG10671-MONOMER	reversible	
FEIST_SUCCtex_2	succinate transport via diffusion (extracellular to periplasm)	Metabolism		succ[e] <==> succ[p]	G6700-MONOMER	reversible	
FEIST_SUCCtex_3	succinate transport via diffusion (extracellular to periplasm)	Metabolism		succ[e] <==> succ[p]	EG10670-MONOMER	reversible	
FEIST_SUCDi	succinate dehydrogenase (irreversible)	Metabolism	1.3.99.1	[c] : q8 + succ --> fum + q8h2	SUCC-DEHASE	forward only	
FEIST_SUCFUMtpp_0	succinate:fumarate antiporter (periplasm)	Metabolism		fum[p] + succ[c] <==> fum[c] + succ[p]	DCUA-MONOMER	reversible	
FEIST_SUCFUMtpp_1	succinate:fumarate antiporter (periplasm)	Metabolism		fum[p] + succ[c] <==> fum[c] + succ[p]	DCUB-MONOMER	reversible	
FEIST_SUCFUMtpp_2	succinate:fumarate antiporter (periplasm)	Metabolism		fum[p] + succ[c] <==> fum[c] + succ[p]	DCUC-MONOMER	reversible	
FEIST_SUCOAS	succinyl-CoA synthetase (ADP-forming)	Metabolism	6.2.1.5	[c] : atp + coa + succ <==> adp + pi + succoa	SUCCCOASYN	reversible	
FEIST_SUCRtex_0	sucrose transport transport via diffusion (extracellular to periplasm)	Metabolism		sucr[e] <==> sucr[p]	MONOMER0-282	reversible	
FEIST_SUCRtex_1	sucrose transport transport via diffusion (extracellular to periplasm)	Metabolism		sucr[e] <==> sucr[p]	EG10671-MONOMER	reversible	
FEIST_SUCRtex_2	sucrose transport transport via diffusion (extracellular to periplasm)	Metabolism		sucr[e] <==> sucr[p]	G6700-MONOMER	reversible	
FEIST_SUCRtex_3	sucrose transport transport via diffusion (extracellular to periplasm)	Metabolism		sucr[e] <==> sucr[p]	EG10670-MONOMER	reversible	
FEIST_SULFACabcpp	sulfoacetate transport via ABC system (periplasm)	Metabolism		atp[c] + h2o[c] + sulfac[p] --> adp[c] + h[c] + pi[c] + sulfac[c]	ABC-56-CPLX	forward only	
FEIST_SULFACtex_0	sulfoaceate transport via diffusion (extracellular to periplasm)	Metabolism		sulfac[e] <==> sulfac[p]	MONOMER0-282	reversible	
FEIST_SULFACtex_1	sulfoaceate transport via diffusion (extracellular to periplasm)	Metabolism		sulfac[e] <==> sulfac[p]	EG10671-MONOMER	reversible	
FEIST_SULFACtex_2	sulfoaceate transport via diffusion (extracellular to periplasm)	Metabolism		sulfac[e] <==> sulfac[p]	G6700-MONOMER	reversible	
FEIST_SULFACtex_3	sulfoaceate transport via diffusion (extracellular to periplasm)	Metabolism		sulfac[e] <==> sulfac[p]	EG10670-MONOMER	reversible	
FEIST_SULRi	sulfite reductase (NADPH2)	Metabolism	1.8.2.2	[c] : (5) h + (3) nadph + so3 --> (3) h2o + h2s + (3) nadp	SULFITE-REDUCT-CPLX	forward only	
FEIST_SULabcpp_0	sulfate transport via ABC system (periplasm)	Metabolism		atp[c] + h2o[c] + so4[p] --> adp[c] + h[c] + pi[c] + so4[c]	ABC-7-CPLX	forward only	
FEIST_SULabcpp_1	sulfate transport via ABC system (periplasm)	Metabolism		atp[c] + h2o[c] + so4[p] --> adp[c] + h[c] + pi[c] + so4[c]	ABC-19-CPLX	forward only	
FEIST_SULabcpp_2	sulfate transport via ABC system (periplasm)	Metabolism		atp[c] + h2o[c] + so4[p] --> adp[c] + h[c] + pi[c] + so4[c]	ABC-70-CPLX	forward only	
FEIST_T2DECAI	trans-2-decenoyl-ACP isomerase	Metabolism		[c] : tdec2eACP <==> cdec3eACP	FABA-MONOMER	reversible	
FEIST_TAGURr	tagaturonate reductase	Metabolism	1.1.1.58	[c] : altrn + nad <==> h + nadh + tagur	ALTRO-OXIDOREDUCT-MONOMER	reversible	
FEIST_TALA_0	transaldolase	Metabolism	2.2.1.2	[c] : g3p + s7p <==> e4p + f6p	TRANSALDOLA-MONOMER	reversible	
FEIST_TALA_1	transaldolase	Metabolism	2.2.1.2	[c] : g3p + s7p <==> e4p + f6p	TRANSALDOLB-MONOMER	reversible	
FEIST_TARTD	L(+)-tartrate dehydratase	Metabolism	4.2.1.32	[c] : tartr-L --> h2o + oaa	LTARTDEHYDRA-CPLX	forward only	
FEIST_TARTRt7pp	Tartrate/succinate antiporter (periplasm)	Metabolism		succ[c] + tartr-L[p] <==> succ[p] + tartr-L[c]	YGJE-MONOMER	reversible	
FEIST_TARTRtex_0	Tartrate transport via diffusion (extracellular to periplasm)	Metabolism		tartr-L[e] <==> tartr-L[p]	MONOMER0-282	reversible	
FEIST_TARTRtex_1	Tartrate transport via diffusion (extracellular to periplasm)	Metabolism		tartr-L[e] <==> tartr-L[p]	EG10671-MONOMER	reversible	
FEIST_TARTRtex_2	Tartrate transport via diffusion (extracellular to periplasm)	Metabolism		tartr-L[e] <==> tartr-L[p]	G6700-MONOMER	reversible	
FEIST_TARTRtex_3	Tartrate transport via diffusion (extracellular to periplasm)	Metabolism		tartr-L[e] <==> tartr-L[p]	EG10670-MONOMER	reversible	
FEIST_TAUDO	Taurine dioxygenase	Metabolism	1.14.11.17	[c] : akg + o2 + taur --> aacald + co2 + h + so3 + succ	MONOMER0-147	forward only	
FEIST_TAURabcpp	taurine transport via ABC system (periplasm)	Metabolism		atp[c] + h2o[c] + taur[p] --> adp[c] + h[c] + pi[c] + taur[c]	ABC-64-CPLX	forward only	
FEIST_TAURtex_0	taurine transport via diffusion (extracellular to periplasm)	Metabolism		taur[e] <==> taur[p]	MONOMER0-282	reversible	
FEIST_TAURtex_1	taurine transport via diffusion (extracellular to periplasm)	Metabolism		taur[e] <==> taur[p]	EG10671-MONOMER	reversible	
FEIST_TAURtex_2	taurine transport via diffusion (extracellular to periplasm)	Metabolism		taur[e] <==> taur[p]	G6700-MONOMER	reversible	
FEIST_TAURtex_3	taurine transport via diffusion (extracellular to periplasm)	Metabolism		taur[e] <==> taur[p]	EG10670-MONOMER	reversible	
FEIST_TCYNTtex_0	Thiocyanate transport via diffusion (extracellular to periplasm)	Metabolism		tcynt[e] <==> tcynt[p]	MONOMER0-282	reversible	
FEIST_TCYNTtex_1	Thiocyanate transport via diffusion (extracellular to periplasm)	Metabolism		tcynt[e] <==> tcynt[p]	EG10671-MONOMER	reversible	
FEIST_TCYNTtex_2	Thiocyanate transport via diffusion (extracellular to periplasm)	Metabolism		tcynt[e] <==> tcynt[p]	G6700-MONOMER	reversible	
FEIST_TCYNTtex_3	Thiocyanate transport via diffusion (extracellular to periplasm)	Metabolism		tcynt[e] <==> tcynt[p]	EG10670-MONOMER	reversible	
FEIST_TDECOAI	tetradecenoyl-coa cis-trans isomerization	Metabolism	5.3.3.8	[c] : tdecoa --> td2coa	FADB-MONOMER	forward only	
FEIST_TDP	thiamin pyrophosphatase	Metabolism	3.6.1.15	[c] : h2o + thmpp --> h + pi + thmmp	G6580-MONOMER	forward only	
FEIST_TDPADGAT	dTDP-4-amino-4,6-dideoxy-D-glucose acetyltransferase	Metabolism		[c] : accoa + dtdp4addg --> coa + dtdp4aaddg + h	TDPFUCACTRANS-MONOMER	forward only	
FEIST_TDPAGTA	dTDP-4-amino-4,6-dideoxy-D-glucose transaminase	Metabolism	2.6.1.33	[c] : dtdp4d6dg + glu-L --> akg + dtdp4addg	RFFTRANS-MONOMER	forward only	
FEIST_TDPDRE	dTDP-4-dehydrorhamnose 3,5-epimerase	Metabolism	5.1.3.13	[c] : dtdp4d6dg --> dtdp4d6dm	DTDPDEHYDRHAMEPIM-MONOMER	forward only	
FEIST_TDPDRR	dTDP-4-dehydrorhamnose reductase	Metabolism	1.1.1.133	[c] : dtdp4d6dm + h + nadph --> dtdprmn + nadp	DTDPDEHYRHAMREDUCT-MONOMER	forward only	
FEIST_TDPGDH_0	dTDPglucose 4,6-dehydratase	Metabolism	4.2.1.46	[c] : dtdpglu --> dtdp4d6dg + h2o	DTDPGLUCDEHYDRAT2-MONOMER	forward only	
FEIST_TDPGDH_1	dTDPglucose 4,6-dehydratase	Metabolism	4.2.1.46	[c] : dtdpglu --> dtdp4d6dg + h2o	DTDPGLUCDEHYDRAT-MONOMER	forward only	
FEIST_TDSK	Tetraacyldisaccharide 4'kinase	Metabolism	2.7.1.130	[c] : atp + lipidAds --> adp + h + lipidA	TETRAACYLDISACC4KIN-MONOMER	forward only	
FEIST_TDSR1	thiol:disulfide reductase (DsbC)	Metabolism		dsbcox[p] + dsbdrd[c] --> dsbcrd[p] + dsbdox[c]	DSBC-MONOMER	forward only	
FEIST_TDSR2	thiol:disulfide reductase (DsbG)	Metabolism		dsbdrd[c] + dsbgox[p] --> dsbdox[c] + dsbgrd[p]	DSBG-MONOMER	forward only	
FEIST_TGBPA_0	Tagatose-bisphosphate aldolase	Metabolism	4.1.2.40	[c] : tagdp-D <==> dhap + g3p	CPLX0-240	reversible	
FEIST_TGBPA_1	Tagatose-bisphosphate aldolase	Metabolism	4.1.2.40	[c] : tagdp-D <==> dhap + g3p	CPLX0-241	reversible	
FEIST_THD2pp	NAD(P) transhydrogenase (periplasm)	Metabolism	1.6.1.1	(2) h[p] + nadh[c] + nadp[c] --> (2) h[c] + nad[c] + nadph[c]	PYRNUTRANSHYDROGEN-CPLX	forward only	
FEIST_THDPS	tetrahydrodipicolinate succinylase	Metabolism	2.3.1.117	[c] : h2o + succoa + thdp --> coa + sl2a6o	MONOMER0-2001	forward only	
FEIST_THIORDXi_0	hydrogen peroxide reductase (thioredoxin)	Metabolism		[c] : h2o2 + trdrd --> (2) h2o + trdox	EG10108-MONOMER	forward only	
FEIST_THIORDXi_1	hydrogen peroxide reductase (thioredoxin)	Metabolism		[c] : h2o2 + trdrd --> (2) h2o + trdox	EG10108-MONOMER	forward only	
FEIST_THMDt2pp_0	thymidine transport in via proton symport (periplasm)	Metabolism		h[p] + thymd[p] --> h[c] + thymd[c]	NUPC-MONOMER	forward only	
FEIST_THMDt2pp_1	thymidine transport in via proton symport (periplasm)	Metabolism		h[p] + thymd[p] --> h[c] + thymd[c]	NUPG-MONOMER	forward only	
FEIST_THMDt2rpp	thymidine transport in via proton symport, reversible (periplasm)	Metabolism		h[p] + thymd[p] <==> h[c] + thymd[c]	XAPB-MONOMER	reversible	
FEIST_THMDtex_0	thymidine transport via diffusion (extracellular to periplasm)	Metabolism		thymd[e] <==> thymd[p]	MONOMER0-282	reversible	
FEIST_THMDtex_1	thymidine transport via diffusion (extracellular to periplasm)	Metabolism		thymd[e] <==> thymd[p]	EG10671-MONOMER	reversible	
FEIST_THMDtex_2	thymidine transport via diffusion (extracellular to periplasm)	Metabolism		thymd[e] <==> thymd[p]	G6700-MONOMER	reversible	
FEIST_THMDtex_3	thymidine transport via diffusion (extracellular to periplasm)	Metabolism		thymd[e] <==> thymd[p]	EG10670-MONOMER	reversible	
FEIST_THMabcpp	thiamine transport via ABC system (periplasm)	Metabolism		atp[c] + h2o[c] + thm[p] --> adp[c] + h[c] + pi[c] + thm[c]	ABC-32-CPLX	forward only	
FEIST_THMtex_0	Thiamine transport via diffusion (extracellular to periplasm)	Metabolism		thm[e] <==> thm[p]	MONOMER0-282	reversible	
FEIST_THMtex_1	Thiamine transport via diffusion (extracellular to periplasm)	Metabolism		thm[e] <==> thm[p]	EG10671-MONOMER	reversible	
FEIST_THMtex_2	Thiamine transport via diffusion (extracellular to periplasm)	Metabolism		thm[e] <==> thm[p]	G6700-MONOMER	reversible	
FEIST_THMtex_3	Thiamine transport via diffusion (extracellular to periplasm)	Metabolism		thm[e] <==> thm[p]	EG10670-MONOMER	reversible	
FEIST_THRA2i_0	L-allo-Threonine Aldolase	Metabolism	4.1.2.5	[c] : athr-L --> acald + gly	GLYOHMETRANS-MONOMER	forward only	
FEIST_THRA2i_1	L-allo-Threonine Aldolase	Metabolism	4.1.2.5	[c] : athr-L --> acald + gly	LTAA-MONOMER	forward only	
FEIST_THRAi_0	Threonine aldolase	Metabolism	4.1.2.5	[c] : thr-L --> acald + gly	GLYOHMETRANS-MONOMER	forward only	
FEIST_THRAi_1	Threonine aldolase	Metabolism	4.1.2.5	[c] : thr-L --> acald + gly	LTAA-MONOMER	forward only	
FEIST_THRD	L-threonine dehydrogenase	Metabolism	1.1.1.103	[c] : nad + thr-L --> 2aobut + h + nadh	THREODEHYD-MONOMER	forward only	
FEIST_THRD_L_0	L-threonine deaminase	Metabolism		[c] : thr-L --> 2obut + nh4	THREDEHYDCAT-MONOMER	forward only	
FEIST_THRD_L_1	L-threonine deaminase	Metabolism		[c] : thr-L --> 2obut + nh4	LSERINEDEAM1-MONOMER	forward only	
FEIST_THRD_L_2	L-threonine deaminase	Metabolism		[c] : thr-L --> 2obut + nh4	LSERINEDEAM2-MONOMER	forward only	
FEIST_THRD_L_3	L-threonine deaminase	Metabolism		[c] : thr-L --> 2obut + nh4	THREDEHYDSYN-MONOMER	forward only	
FEIST_THRPtex_0	phospho-L-threonine transport via diffusion (extracellular to periplasm)	Metabolism		thrp[e] <==> thrp[p]	MONOMER0-282	reversible	
FEIST_THRPtex_1	phospho-L-threonine transport via diffusion (extracellular to periplasm)	Metabolism		thrp[e] <==> thrp[p]	EG10671-MONOMER	reversible	
FEIST_THRPtex_2	phospho-L-threonine transport via diffusion (extracellular to periplasm)	Metabolism		thrp[e] <==> thrp[p]	G6700-MONOMER	reversible	
FEIST_THRPtex_3	phospho-L-threonine transport via diffusion (extracellular to periplasm)	Metabolism		thrp[e] <==> thrp[p]	EG10670-MONOMER	reversible	
FEIST_THRS	threonine synthase	Metabolism	4.2.3.1	[c] : h2o + phom --> pi + thr-L	THRESYN-MONOMER	forward only	
FEIST_THRabcpp	L-threonine transport via ABC system (periplasm)	Metabolism		atp[c] + h2o[c] + thr-L[p] --> adp[c] + h[c] + pi[c] + thr-L[c]	ABC-15-CPLX	forward only	
FEIST_THRt2pp_0	L-threonine efflux transport via proton antiport (periplasm)	Metabolism		h[p] + thr-L[c] --> h[c] + thr-L[p]	EG12134-MONOMER	forward only	
FEIST_THRt2pp_1	L-threonine efflux transport via proton antiport (periplasm)	Metabolism		h[p] + thr-L[c] --> h[c] + thr-L[p]	RHTC-MONOMER	forward only	
FEIST_THRt2rpp	L-threonine reversible transport via proton symport (periplasm)	Metabolism		h[p] + thr-L[p] <==> h[c] + thr-L[c]	TDCC-MONOMER	reversible	
FEIST_THRt4pp	L-threonine  via sodium symport (periplasm)	Metabolism		na1[p] + thr-L[p] --> na1[c] + thr-L[c]	YGJU-MONOMER	forward only	
FEIST_THRtex_0	L-threonine transport via diffusion (extracellular to periplasm)	Metabolism		thr-L[e] <==> thr-L[p]	MONOMER0-282	reversible	
FEIST_THRtex_1	L-threonine transport via diffusion (extracellular to periplasm)	Metabolism		thr-L[e] <==> thr-L[p]	EG10671-MONOMER	reversible	
FEIST_THRtex_2	L-threonine transport via diffusion (extracellular to periplasm)	Metabolism		thr-L[e] <==> thr-L[p]	G6700-MONOMER	reversible	
FEIST_THRtex_3	L-threonine transport via diffusion (extracellular to periplasm)	Metabolism		thr-L[e] <==> thr-L[p]	EG10670-MONOMER	reversible	
FEIST_THYMt3pp	thymine transport out via proton antiport (periplasm)	Metabolism		h[p] + thym[c] --> h[c] + thym[p]		forward only	
FEIST_THYMtex_0	thymine transport via diffusion (extracellular to periplasm)	Metabolism		thym[e] <==> thym[p]	G6700-MONOMER	reversible	
FEIST_THYMtex_1	thymine transport via diffusion (extracellular to periplasm)	Metabolism		thym[e] <==> thym[p]	EG10670-MONOMER	reversible	
FEIST_THYMtex_2	thymine transport via diffusion (extracellular to periplasm)	Metabolism		thym[e] <==> thym[p]	MONOMER0-282	reversible	
FEIST_THYMtex_3	thymine transport via diffusion (extracellular to periplasm)	Metabolism		thym[e] <==> thym[p]	EG10671-MONOMER	reversible	
FEIST_THZPSN	thiazole phosphate synthesis	Metabolism		[c] : atp + cys-L + dxyl5p + tyr-L --> 4hba + 4mpetz + ala-L + amp + co2 + h + h2o + ppi	['CPLX0-248', 'THIF-MONOMER', 'CPLX-8029', 'THII-MONOMER']	forward only	
FEIST_TKT1_0	transketolase	Metabolism	2.2.1.1	[c] : r5p + xu5p-D <==> g3p + s7p	TRANSKETOI-MONOMER	reversible	
FEIST_TKT1_1	transketolase	Metabolism	2.2.1.1	[c] : r5p + xu5p-D <==> g3p + s7p	TRANSKETOII-MONOMER	reversible	
FEIST_TKT2_0	transketolase	Metabolism	2.2.1.1	[c] : e4p + xu5p-D <==> f6p + g3p	TRANSKETOI-MONOMER	reversible	
FEIST_TKT2_1	transketolase	Metabolism	2.2.1.1	[c] : e4p + xu5p-D <==> f6p + g3p	TRANSKETOII-MONOMER	reversible	
FEIST_TMAOR1_0	Trimethylamine N-oxide reductase (menaquinol 8)	Metabolism		[c] : h + mql8 + tmao --> h2o + mqn8 + tma	CPLX0-1601	forward only	
FEIST_TMAOR1_1	Trimethylamine N-oxide reductase (menaquinol 8)	Metabolism		[c] : h + mql8 + tmao --> h2o + mqn8 + tma	DIMESULFREDUCT-CPLX	forward only	
FEIST_TMAOR1pp_0	Trimethylamine N-oxide reductase (menaquinol 8) (periplasm)	Metabolism		h[p] + mql8[c] + tmao[p] --> h2o[p] + mqn8[c] + tma[p]	CPLX-63	forward only	
FEIST_TMAOR1pp_1	Trimethylamine N-oxide reductase (menaquinol 8) (periplasm)	Metabolism		h[p] + mql8[c] + tmao[p] --> h2o[p] + mqn8[c] + tma[p]	TMAOREDUCTI-CPLX	forward only	
FEIST_TMAOR2	Trimethylamine N-oxide reductase (demethylmenaquinol 8)	Metabolism		[c] : 2dmmql8 + h + tmao --> 2dmmq8 + h2o + tma	DIMESULFREDUCT-CPLX	forward only	
FEIST_TMAOR2pp_0	Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)	Metabolism		2dmmql8[c] + h[p] + tmao[p] --> 2dmmq8[c] + h2o[p] + tma[p]	CPLX-63	forward only	
FEIST_TMAOR2pp_1	Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)	Metabolism		2dmmql8[c] + h[p] + tmao[p] --> 2dmmq8[c] + h2o[p] + tma[p]	TMAOREDUCTI-CPLX	forward only	
FEIST_TMAOtex_0	Trimethylamine N-oxide transport via diffusion (extracellular to periplasm)	Metabolism		tmao[e] <==> tmao[p]	MONOMER0-282	reversible	
FEIST_TMAOtex_1	Trimethylamine N-oxide transport via diffusion (extracellular to periplasm)	Metabolism		tmao[e] <==> tmao[p]	EG10671-MONOMER	reversible	
FEIST_TMAOtex_2	Trimethylamine N-oxide transport via diffusion (extracellular to periplasm)	Metabolism		tmao[e] <==> tmao[p]	G6700-MONOMER	reversible	
FEIST_TMAOtex_3	Trimethylamine N-oxide transport via diffusion (extracellular to periplasm)	Metabolism		tmao[e] <==> tmao[p]	EG10670-MONOMER	reversible	
FEIST_TMAtex_0	Trimethylamine transport via diffusion (extracellular to periplasm)	Metabolism		tma[e] <==> tma[p]	MONOMER0-282	reversible	
FEIST_TMAtex_1	Trimethylamine transport via diffusion (extracellular to periplasm)	Metabolism		tma[e] <==> tma[p]	EG10671-MONOMER	reversible	
FEIST_TMAtex_2	Trimethylamine transport via diffusion (extracellular to periplasm)	Metabolism		tma[e] <==> tma[p]	G6700-MONOMER	reversible	
FEIST_TMAtex_3	Trimethylamine transport via diffusion (extracellular to periplasm)	Metabolism		tma[e] <==> tma[p]	EG10670-MONOMER	reversible	
FEIST_TMDK1	thymidine kinase (ATP:thymidine)	Metabolism	2.7.1.21	[c] : atp + thymd --> adp + dtmp + h	TDK-MONOMER	forward only	
FEIST_TMDPP	thymidine phosphorylase	Metabolism	2.4.2.4	[c] : pi + thymd <==> 2dr1p + thym	DEOA-MONOMER	reversible	
FEIST_TMDS	thymidylate synthase	Metabolism	2.1.1.45	[c] : dump + mlthf --> dhf + dtmp	THYMIDYLATESYN-MONOMER	forward only	
FEIST_TMK	thiamine kinase	Metabolism	2.7.1.89	[c] : atp + thm --> adp + h + thmmp	THIKIN-MONOMER	forward only	
FEIST_TMPK	thiamine-phosphate kinase	Metabolism	2.7.4.16	[c] : atp + thmmp --> adp + thmpp	THI-P-KIN-MONOMER	forward only	
FEIST_TMPPP	thiamine-phosphate diphosphorylase	Metabolism	2.5.1.3	[c] : 2mahmp + 4mpetz + h --> ppi + thmmp	THIE-MONOMER	forward only	
FEIST_TPI	triose-phosphate isomerase	Metabolism	5.3.1.1	[c] : dhap <==> g3p	TPI-MONOMER	reversible	
FEIST_TPRDCOAS	triphosphoribosyl-dephospho-CoA synthase	Metabolism		[c] : atp + dpcoa --> 2tpr3dpcoa + ade	G6339-MONOMER	forward only	
FEIST_TRDR	thioredoxin reductase (NADPH)	Metabolism	1.8.1.9	[c] : h + nadph + trdox --> nadp + trdrd	['THIOREDOXIN-REDUCT-NADPH-CPLX']	forward only	
FEIST_TRE6PH	trehalose-6-phosphate hydrolase	Metabolism	3.2.1.93	[c] : h2o + tre6p --> g6p + glc-D	TRE6PHYDRO-MONOMER	forward only	
FEIST_TRE6PP	trehalose-phosphatase	Metabolism	3.1.3.12	[c] : h2o + tre6p --> pi + tre	TREHALOSEPHOSPHASYN-MONOMER	forward only	
FEIST_TRE6PS	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	Metabolism	2.4.1.15	[c] : g6p + udpg --> h + tre6p + udp	TREHALOSE6PSYN-MONOMER	forward only	
FEIST_TREH	alpha,alpha-trehalase	Metabolism	3.2.1.28	[c] : h2o + tre --> (2) glc-D	TREHALACYTO-MONOMER	forward only	
FEIST_TREHpp	alpha,alpha-trehalase (periplasm)	Metabolism	3.2.1.28	[p] : h2o + tre --> (2) glc-D	TREHALAPERI-MONOMER	forward only	
FEIST_TREptspp	trehalose transport via PEP:Pyr PTS (periplasm)	Metabolism		pep[c] + tre[p] --> pyr[c] + tre6p[c]	['CPLX-168', 'PTSH-MONOMER', 'CPLX0-7938']	forward only	
FEIST_TREtex_0	trehalose transport via diffusion (extracellular to periplasm)	Metabolism		tre[e] <==> tre[p]	MONOMER0-282	reversible	
FEIST_TREtex_1	trehalose transport via diffusion (extracellular to periplasm)	Metabolism		tre[e] <==> tre[p]	EG10671-MONOMER	reversible	
FEIST_TREtex_2	trehalose transport via diffusion (extracellular to periplasm)	Metabolism		tre[e] <==> tre[p]	G6700-MONOMER	reversible	
FEIST_TREtex_3	trehalose transport via diffusion (extracellular to periplasm)	Metabolism		tre[e] <==> tre[p]	EG10670-MONOMER	reversible	
FEIST_TRPAS2	Tryptophanase (L-tryptophan)	Metabolism	4.1.99.1	[c] : h2o + trp-L <==> indole + nh4 + pyr	TRYPTOPHAN-MONOMER	reversible	
FEIST_TRPS1	tryptophan synthase (indoleglycerol phosphate)	Metabolism	4.2.1.20	[c] : 3ig3p + ser-L --> g3p + h2o + trp-L	TRYPSYN	forward only	
FEIST_TRPS2	tryptophan synthase (indole)	Metabolism	4.2.1.20	[c] : indole + ser-L --> h2o + trp-L	TRYPSYN	forward only	
FEIST_TRPS3	tryptophan synthase (indoleglycerol phosphate)	Metabolism	4.2.1.20	[c] : 3ig3p --> g3p + indole	TRYPSYN	forward only	
FEIST_TRPt2rpp_0	L-tryptophan reversible transport via proton symport (periplasm)	Metabolism		h[p] + trp-L[p] <==> h[c] + trp-L[c]	AROP-MONOMER	reversible	
FEIST_TRPt2rpp_1	L-tryptophan reversible transport via proton symport (periplasm)	Metabolism		h[p] + trp-L[p] <==> h[c] + trp-L[c]	MTR-MONOMER	reversible	
FEIST_TRPt2rpp_2	L-tryptophan reversible transport via proton symport (periplasm)	Metabolism		h[p] + trp-L[p] <==> h[c] + trp-L[c]	TNAB-MONOMER	reversible	
FEIST_TRPtex_0	L-tryptophan transport via diffusion (extracellular to periplasm)	Metabolism		trp-L[e] <==> trp-L[p]	MONOMER0-282	reversible	
FEIST_TRPtex_1	L-tryptophan transport via diffusion (extracellular to periplasm)	Metabolism		trp-L[e] <==> trp-L[p]	EG10671-MONOMER	reversible	
FEIST_TRPtex_2	L-tryptophan transport via diffusion (extracellular to periplasm)	Metabolism		trp-L[e] <==> trp-L[p]	G6700-MONOMER	reversible	
FEIST_TRPtex_3	L-tryptophan transport via diffusion (extracellular to periplasm)	Metabolism		trp-L[e] <==> trp-L[p]	EG10670-MONOMER	reversible	
FEIST_TRSARr_0	tartronate semialdehyde reductase	Metabolism	1.1.1.60	[c] : 2h3oppan + h + nadh <==> glyc-R + nad	G6278-MONOMER	reversible	
FEIST_TRSARr_1	tartronate semialdehyde reductase	Metabolism	1.1.1.60	[c] : 2h3oppan + h + nadh <==> glyc-R + nad	TSA-REDUCT-MONOMER	reversible	
FEIST_TSULabcpp_0	thiosulfate transport via ABC system (periplasm)	Metabolism		atp[c] + h2o[c] + tsul[p] --> adp[c] + h[c] + pi[c] + tsul[c]	ABC-7-CPLX	forward only	
FEIST_TSULabcpp_1	thiosulfate transport via ABC system (periplasm)	Metabolism		atp[c] + h2o[c] + tsul[p] --> adp[c] + h[c] + pi[c] + tsul[c]	ABC-70-CPLX	forward only	
FEIST_TSULtex_0	thiosulfate transport via diffusion (extracellular to periplasm)	Metabolism		tsul[e] <==> tsul[p]	MONOMER0-282	reversible	
FEIST_TSULtex_1	thiosulfate transport via diffusion (extracellular to periplasm)	Metabolism		tsul[e] <==> tsul[p]	EG10671-MONOMER	reversible	
FEIST_TSULtex_2	thiosulfate transport via diffusion (extracellular to periplasm)	Metabolism		tsul[e] <==> tsul[p]	G6700-MONOMER	reversible	
FEIST_TSULtex_3	thiosulfate transport via diffusion (extracellular to periplasm)	Metabolism		tsul[e] <==> tsul[p]	EG10670-MONOMER	reversible	
FEIST_TTDCAtexi	Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm)	Metabolism		ttdca[e] --> ttdca[p]	EG10280-MONOMER	forward only	
